FoliageArthID,BeatSheetFK,CCGroup,Length,Quantity,PhotoURL,CCNotes,TaxonLevel,Taxon,TotalMass,TaxonID,NumberWeighed
110767,134455,beetle,6,1,NA,Elateridae,family,Elateridae,8.5,113879,1
110768,134455,leafhopper,2,1,NA,NA,family,Cicadellidae,0.7,109171,1
110769,134456,truebugs,3,1,NA,NA,family,Miridae,1.2,104419,1
110773,134459,beetle,7,1,NA,Coccinellidae,species,Harmonia axyridis,63.2,692602,1
110774,134459,beetle,5,1,NA,NA,family,Curculionidae,7.9,114666,1
110775,134459,other,2,3,NA,Psocodea,order,Psocodea,0.4,998435,3
110776,134459,bee,2,1,NA,NA,family,Torymidae,0.2,153968,1
110783,134463,truebugs,3,2,NA,Corythucha,genus,Corythucha,1.8,104215,2
110797,134472,beetle,7,1,NA,"Coccinellidae, larva",family,Coccinellidae,6.1,114329,1
110811,134477,beetle,7,1,NA,"Coccinellidae, larva",family,Coccinellidae,6.7,114329,1
110819,134482,leafhopper,11,1,NA,NA,family,Membracidae,63,109170,1
110820,134482,other,2,1,NA,Psocodea,order,Psocodea,0.6,998435,1
110839,134491,beetle,3,2,NA,NA,family,Chrysomelidae,9.4,114509,2
110840,134491,truebugs,2,1,NA,NA,family,Miridae,0.6,104419,1
110841,134491,truebugs,3,1,NA,nymph,family,Miridae,1.8,104419,1
110842,134491,other,2,3,NA,Psocodea,order,Psocodea,0.4,998435,3
110863,134500,beetle,5,1,NA,NA,family,Curculionidae,5.7,114666,1
110864,134500,fly,2,1,NA,NA,suborder,Nematocera,0.2,118832,1
110865,134500,bee,2,1,NA,Lost,order,Hymenoptera,NA,152741,0
110979,134564,beetle,4,1,NA,Mordellidae,family,Mordellidae,2,114383,1
110980,134564,spider,5,1,NA,NA,family,Anyphaenidae,8.1,871515,1
110981,134564,other,3,2,NA,Collembola,order,Collembola,1.2,99237,2
110982,134565,spider,3,1,NA,NA,family,Tetragnathidae,7.7,847764,1
110983,134565,other,3,2,NA,Collembola,order,Collembola,0.9,99237,2
110984,134566,spider,3,1,NA,Theridiidae with egg sac,family,Theridiidae,2.7,82740,1
110985,134566,beetle,4,1,NA,Lost,order,Coleoptera,NA,109216,0
110986,134566,other,2,1,NA,Collembola,order,Collembola,0.4,99237,1
110987,134566,other,3,1,NA,Collembola,order,Collembola,0.7,99237,1
110988,134567,ant,3,1,NA,NA,species,Prenolepis imparis,0.6,577971,1
110989,134567,other,3,1,NA,"Collembola, lost",order,Collembola,NA,99237,0
110990,134567,spider,5,1,NA,"Orchard orb weaver, lost",family,Tetragnathidae,NA,847764,0
110991,134568,spider,5,1,NA,Araneidae,family,Araneidae,18.2,82737,1
110992,134568,beetle,2,1,NA,NA,species,Microtonus sericans,1.9,NA,1
110993,134568,ant,3,1,NA,NA,species,Prenolepis imparis,0.7,577971,1
110994,134568,ant,3,1,NA,Crematogaster,genus,Crematogaster,0.9,574052,1
110995,134568,other,4,2,NA,"Collembola, lost 1",order,Collembola,1,99237,1
110996,134568,spider,3,1,NA,NA,family,Araneidae,2.5,82737,1
110997,134568,other,2,3,NA,"Collembola, lost 1",order,Collembola,0.7,99237,2
111001,134573,aphid,2,1,NA,Aphididae,family,Aphididae,0.9,109191,1
111002,134573,other,2,1,NA,Psocodea,order,Psocodea,0.2,998435,1
111005,134575,bee,3,1,NA,Lost,order,Hymenoptera,NA,152741,0
111006,134575,beetle,2,1,NA,NA,species,Microtonus sericans,0.5,NA,1
111007,134575,ant,4,1,NA,NA,genus,Camponotus,3,154194,1
111009,134577,beetle,10,1,NA,Elateridae,family,Elateridae,43.6,113879,1
111010,134577,beetle,7,1,NA,Elateridae,family,Elateridae,11.8,113879,1
111021,134588,daddylonglegs,3,1,NA,NA,family,Phalangiidae,35.5,1012454,1
111026,134590,bee,4,1,NA,Brachonidae/Ichneumonidae,family,Braconidae,0.8,152867,1
111027,134590,ant,3,2,NA,Crematogaster,species,Prenolepis imparis,1.1,577971,2
111028,134590,truebugs,2,1,NA,NA,suborder,Heteroptera,0.3,103358,1
111029,134590,other,3,2,NA,Collembola,order,Collembola,0.7,99237,2
111033,134594,beetle,6,1,NA,Elateridae,family,Elateridae,8.1,113879,1
111034,134595,other,2,1,NA,Larva in case,subfamily,Cryptocephalinae,0.8,678807,1
111035,134596,ant,3,1,NA,NA,species,Prenolepis imparis,1,577971,1
111036,134596,beetle,5,1,NA,Elateridae,family,Elateridae,4.1,113879,1
111037,134596,daddylonglegs,3,1,NA,NA,family,Phalangiidae,10.4,1012454,1
111038,134596,spider,2,1,NA,NA,family,Philodromidae,0.7,871533,1
111039,134597,ant,3,2,NA,Crematogaster,genus,Crematogaster,1.5,574052,2
111040,134597,beetle,5,1,NA,Elateridae,family,Elateridae,4.2,113879,1
111041,134598,daddylonglegs,4,1,NA,Lost,order,Opiliones,NA,82753,0
111042,134599,spider,5,1,NA,NA,family,Anyphaenidae,13.8,881342,1
111043,134601,spider,2,1,NA,NA,family,Araneidae,1.8,82737,1
111044,134602,ant,2,1,NA,NA,genus,Paratrechina,0.3,154224,1
111045,134602,beetle,4,1,NA,NA,family,Stenotrachelidae,1.8,678376,1
111046,134602,spider,2,1,NA,NA,family,Araneidae,0,82737,1
111047,134602,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
111056,134609,other,2,3,NA,Psocodea,order,Psocodea,0.8,998435,3
111057,134610,other,2,1,NA,Psocodea,order,Psocodea,0.5,998435,1
111058,134611,other,2,2,NA,Psocodea,order,Psocodea,0.6,998435,2
111059,134612,beetle,3,1,NA,NA,family,Chrysomelidae,4.9,114509,1
111060,134612,beetle,3,1,NA,NA,species,Microtonus sericans,1,NA,1
111061,134612,other,2,3,NA,Psocodea,order,Psocodea,1,998435,3
111062,134612,other,2,1,NA,Neuroptera larva,order,Neuroptera,0,114999,1
111063,134613,aphid,2,2,NA,Aphididae,family,Aphididae,0.5,109191,2
111064,134613,other,2,13,NA,Psocodea,order,Psocodea,2.9,998435,13
111065,134613,beetle,3,1,NA,NA,family,Chrysomelidae,3.8,114509,1
211066,134613,NA,2,1,NA,NA,genus,Corythucha,0.6,104215,1
111066,134613,beetle,5,1,NA,Coccinellidae,species,Harmonia axyridis,36.9,692602,1
111067,134614,other,2,5,NA,Psocodea,order,Psocodea,1,998435,5
111068,134615,beetle,6,1,NA,Coccinellidae,species,Harmonia axyridis,29.6,692602,1
111069,134615,other,2,4,NA,"Psocodea, lost 1",order,Psocodea,0.7,998435,3
111070,134616,beetle,3,2,NA,NA,family,Chrysomelidae,6.6,114509,2
111071,134616,aphid,2,2,NA,Aphididae,family,Aphididae,0.3,109191,2
111072,134616,other,2,4,NA,Psocodea,order,Psocodea,0.8,998435,4
111073,134617,beetle,3,1,NA,NA,family,Chrysomelidae,2.9,114509,1
111074,134617,beetle,3,1,NA,NA,species,Microtonus sericans,2.5,NA,1
111075,134617,other,2,1,NA,Psocodea,order,Psocodea,0.1,998435,1
111076,134617,truebugs,2,1,NA,Corythucha,genus,Corythucha,0.3,104215,1
111077,134617,other,2,1,NA,Neuroptera larva,order,Thysanoptera,0,103348,1
111078,134618,beetle,9,1,NA,"Japanese beetle, lost",species,Popillia japonica,NA,928929,0
111079,134618,truebugs,2,7,NA,Corythucha,suborder,NA,4.5,NA,7
111080,134618,other,2,3,NA,Psocodea,order,Psocodea,0.5,998435,3
111081,134619,other,2,3,NA,Psocodea,order,Psocodea,1.3,998435,3
111082,134619,ant,3,1,NA,Crematogaster,family,Formicidae,1,154193,1
111083,134622,grasshopper,3,1,NA,Gryllidae,family,Gryllidae,1.8,102281,1
111084,134622,leafhopper,2,1,NA,Lost,suborder,Auchenorrhyncha,NA,109167,0
111085,134624,truebugs,5,1,NA,NA,subfamily,Emesinae,0.7,721722,1
111086,134624,other,2,3,NA,Psocodea,order,Psocodea,1.6,998435,3
111087,134624,beetle,4,2,NA,"Mordellidae, lost",family,Mordellidae,NA,114383,0
111088,134624,other,2,1,NA,Plecoptera,genus,Lipoptena,1.5,152650,1
111089,134625,beetle,2,1,NA,Coccinellidae,species,Psyllobora vigintimaculata,1,692589,1
111090,134625,beetle,2,2,NA,Mordellidae,family,Mordellidae,2.3,114383,2
111091,134625,beetle,3,1,NA,Mordellidae,family,Mordellidae,2.5,114383,1
111092,134625,beetle,4,1,NA,Mordellidae,family,Mordellidae,4,114383,1
111093,134625,spider,5,1,NA,NA,family,Anyphaenidae,4.3,871515,1
111094,134626,ant,3,21,NA,Crematogaster,genus,Crematogaster,13.2,574052,21
111095,134626,truebugs,4,1,NA,NA,family,Miridae,0.6,104419,1
111096,134629,truebugs,2,1,NA,NA,family,Miridae,0.7,104419,1
111097,134630,spider,5,1,NA,"Salticidae, ant mimic jumper?",genus,Peckhamia,6.2,872750,1
111098,134630,beetle,5,2,NA,Elateridae,family,Elateridae,19.6,113879,2
111099,134630,beetle,3,1,NA,Mordellidae,family,Mordellidae,2,114383,1
111100,134631,ant,5,1,NA,NA,genus,Formica,3.3,154211,1
111101,134631,beetle,3,1,NA,Mordellidae,family,Mordellidae,3.1,114383,1
111102,134631,leafhopper,2,2,NA,"Fluffy white, lost",superfamily,Fulgoroidea,NA,109173,0
111103,134632,beetle,4,3,NA,"Mordellidae, lost 1",family,Mordellidae,5.6,114383,2
111104,134632,beetle,3,4,NA,"Mordellidae, lost 1",family,Mordellidae,2.9,114383,3
111105,134632,beetle,2,2,NA,Mordellidae,family,Mordellidae,1.5,114383,2
111106,134632,spider,2,1,NA,NA,family,Tetragnathidae,0.7,847764,1
111107,134632,other,2,1,NA,Psocodea,order,Psocodea,0.2,998435,1
111108,134633,beetle,3,1,NA,Mordellidae,family,Mordellidae,2.2,114383,1
111109,134633,beetle,6,1,NA,Elateridae,family,Elateridae,13.9,113879,1
111110,134633,other,2,1,NA,Psocodea,order,Psocodea,0.2,998435,1
111121,134651,beetle,5,1,NA,NA,genus,Ptilodactyla,9,114273,1
111122,134651,spider,5,1,NA,NA,family,Anyphaenidae,4.8,871515,1
111123,134651,beetle,2,1,NA,NA,subfamily,Scolytinae,1,678830,1
111124,134652,leafhopper,2,1,NA,Lost,suborder,Auchenorrhyncha,NA,109167,0
111125,134653,spider,5,1,NA,NA,family,Anyphaenidae,4.3,871515,1
111126,134653,truebugs,5,1,NA,NA,family,Reduviidae,3.4,107202,1
111127,134653,other,2,1,NA,Collembola,order,Collembola,0.2,99237,1
111128,134654,beetle,5,1,NA,NA,family,Ptilodactyla,12.3,114273,1
111129,134656,beetle,2,1,NA,NA,subfamily,Scolytinae,1.3,678830,1
111130,134659,other,2,1,NA,Psocodea,order,Psocodea,0.3,998435,1
111131,134660,beetle,11,1,NA,Elateridae,family,Elateridae,33.9,113879,1
111132,134660,other,2,1,NA,Psocodea,order,Psocodea,0.3,998435,1
111133,134660,other,2,1,NA,Collembola,order,Collembola,0.1,99237,1
111134,134661,ant,5,1,NA,NA,genus,Camponotus,2.7,154194,1
111135,134661,ant,3,1,NA,Crematogaster,genus,Crematogaster,0.6,574052,1
111137,134664,other,2,1,NA,"Collembola, lost",order,Collembola,NA,99237,0
111138,134665,beetle,6,1,NA,Elateridae,family,Elateridae,10.2,113879,1
111143,134672,beetle,7,1,NA,Elateridae,family,Elateridae,15.2,113879,1
111144,134674,ant,5,1,NA,Lost,family,Formicidae,NA,154193,0
111145,134674,truebugs,7,1,NA,Lost,suborder,Heteroptera,NA,103358,0
111146,134674,beetle,4,1,NA,Mordellidae,family,Mordellidae,4.1,114383,1
111147,134674,spider,5,1,NA,"Salticidae, black with white dot on back, lost",order,Araneae,NA,82732,0
111148,134674,leafhopper,2,1,NA,NA,suborder,Auchenorrhyncha,1.4,109167,1
111149,134674,spider,3,1,NA,NA,family,Araneidae,2.2,82737,1
111153,134676,ant,3,1,NA,NA,species,Prenolepis imparis,0.8,577971,1
111154,134676,beetle,2,1,NA,NA,species,Microtonus sericans,0.3,NA,1
111155,134676,spider,2,1,NA,NA,family,Araneidae,2.2,82737,1
111157,134678,ant,10,1,NA,Decapitated but moving when captured,family,Formicidae,20.7,154193,1
111158,134678,beetle,4,1,NA,NA,genus,Ptilodactyla,4.1,114273,1
111159,134678,truebugs,11,1,NA,Pentatomidae,family,Pentatomidae,93.3,108628,1
111171,134691,beetle,2,1,NA,NA,species,Microtonus sericans,0.2,NA,1
111172,134691,fly,2,2,NA,NA,suborder,Nematocera,0,118832,2
111173,134691,spider,2,1,NA,NA,family,Araneidae,0.6,82737,1
111174,134691,truebugs,3,1,NA,NA,family,Miridae,1.4,104419,1
111176,134696,beetle,5,1,NA,NA,family,Elateridae,7.6,113879,1
111177,134696,other,3,1,NA,Collembola,order,Collembola,0.6,99237,1
112033,135115,daddylonglegs,5,1,NA,NA,family,Phalangiidae,49.5,1012454,1
112034,135115,other,2,3,NA,"Psocodea, lost 2",order,Psocodea,0.5,998435,1
112035,135117,leafhopper,3,1,NA,NA,suborder,Auchenorrhyncha,0.2,109167,1
112036,135117,other,12,1,NA,Mantodea,suborder,Mantodea,3.6,914220,1
112037,135117,other,2,1,NA,Psocodea,order,Psocodea,0.1,998435,1
112045,135122,spider,2,1,NA,NA,family,Thomisidae,1.8,871543,1
112046,135122,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
112047,135122,unidentified,8,1,NA,"Insecta, lost",class,Insecta,NA,99208,0
112051,135128,grasshopper,5,1,NA,Oecanthus,order,Orthoptera,0.9,102160,1
112052,135128,grasshopper,3,1,NA,NA,family,Gryllidae,0.4,102281,1
112053,135128,other,3,1,NA,"Collembola, lost",order,Collembola,NA,99237,0
112054,135128,fly,2,1,NA,Lost,order,Diptera,NA,118831,0
112081,135145,other,2,1,NA,"Psocodea, lost during weighing",order,Psocodea,NA,998435,0
112084,135147,grasshopper,3,1,NA,NA,family,Gryllidae,0.4,102281,1
112085,135147,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
112088,135149,unidentified,2,1,NA,"Insecta, lost",class,Insecta,NA,99208,0
112099,135156,ant,5,1,NA,NA,genus,Camponotus,2.9,154194,1
112100,135156,bee,2,1,NA,NA,family,Ichneumonidae,0.1,153360,1
112119,135166,ant,5,1,NA,NA,genus,Camponotus,2.8,154194,1
112120,135166,beetle,2,1,NA,NA,species,Microtonus sericans,0.1,NA,1
112121,135166,spider,5,1,NA,NA,family,Anyphaenidae,5,871515,1
112123,135168,fly,2,1,NA,Lost,order,Diptera,NA,118831,0
112124,135170,ant,3,3,NA,Lost 1,species,Prenolepis imparis,1.2,577971,2
112125,135170,spider,5,1,NA,NA,genus,Leucauge,6.2,848656,1
112129,135172,beetle,2,1,NA,NA,species,Microtonus sericans,1.2,NA,1
112130,135172,beetle,7,1,NA,Elateridae,family,Elateridae,12.8,113879,1
112131,135173,beetle,9,1,NA,Elateridae,family,Elateridae,33.8,113879,1
112133,135175,unidentified,2,1,NA,"Green, fast",suborder,Heteroptera,0.9,103358,1
112134,135175,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
112135,135175,fly,2,1,NA,"Chironomidae, lost",family,Chironomidae,NA,127917,0
112136,135175,beetle,5,1,NA,Elateridae,family,Elateridae,4.5,113879,1
112137,135175,beetle,6,1,NA,Elateridae,family,Elateridae,11,113879,1
112144,135179,ant,6,1,NA,NA,genus,Formica,6.3,154211,1
112145,135179,ant,3,1,NA,NA,species,Prenolepis imparis,1,577971,1
112146,135179,other,2,1,NA,Psocodea,order,Psocodea,0.1,998435,1
112166,135189,beetle,4,1,NA,Elateridae,family,Elateridae,4.2,113879,1
112167,135189,beetle,5,1,NA,Elateridae,family,Elateridae,8.7,113879,1
212168,135189,ant,3,1,NA,NA,species,Prenolepis imparis,1.1,577971,1
112168,135189,ant,3,1,NA,NA,genus,Crematogaster,0.6,574052,1
112169,135189,spider,5,1,NA,NA,genus,Leucauge,8.4,848656,1
112170,135189,spider,2,2,NA,NA,family,Araneidae,2.4,82737,2
112171,135189,truebugs,2,1,NA,NA,suborder,Heteroptera,0.6,103358,1
113992,136156,ant,3,1,NA,Crematogaster,genus,Crematogaster,1,574052,1
113993,136156,beetle,3,1,NA,Elateridae,family,Elateridae,2.6,113879,1
113998,136162,other,2,2,NA,Psocodea,order,Psocodea,0.5,998435,2
113999,136163,other,2,1,NA,Psocodea,order,Psocodea,0.1,998435,1
114001,136166,truebugs,4,1,NA,nymph,infraorder,Acrididea,3,657454,1
114002,136166,other,2,2,NA,Psocodea,order,Psocodea,0,998435,2
114003,136166,other,3,1,NA,Psocodea,order,Psocodea,1.8,998435,1
114007,136171,spider,5,1,NA,Anyphaenidae,family,Anyphaenidae,7.6,871515,1
114013,136177,beetle,3,1,NA,NA,family,Tenebrionidae,0.7,114419,1
114014,136177,leafhopper,3,1,NA,"Fuzzy white, lost",suborder,Auchenorrhyncha,NA,109167,0
114020,136182,other,2,1,NA,Psocodea,order,Psocodea,0.4,998435,1
114022,136184,other,2,1,NA,Psocodea,order,Psocodea,0.3,998435,1
114025,136187,beetle,2,3,NA,NA,subfamily,Scolytinae,3.6,678830,3
114026,136189,spider,2,1,NA,NA,family,Salticidae,0.9,871537,1
114027,136189,spider,2,1,NA,NA,family,Araneidae,0.9,82737,1
114032,136191,beetle,3,1,NA,Mordellidae,family,Mordellidae,1.5,114383,1
114033,136191,beetle,2,1,NA,NA,family,Chrysomelidae,3.5,114509,1
114034,136192,leafhopper,3,1,NA,"Lost, Cicadellidae",family,Cicadellidae,NA,109171,0
114036,136195,other,2,1,NA,Psocodea,order,Psocodea,0.2,998435,1
114040,136199,beetle,2,1,NA,Lost,order,Coleoptera,NA,109216,0
114041,136199,grasshopper,3,1,NA,NA,family,Gryllidae,1.1,102281,1
114042,136199,leafhopper,11,1,NA,NA,family,Membracidae,76.3,109170,1
114043,136201,ant,3,1,NA,NA,species,Prenolepis imparis,1.7,577971,1
114052,136208,beetle,3,1,NA,Mordellidae,family,Mordellidae,2.2,114383,1
114053,136208,other,2,1,NA,Psocodea,order,Psocodea,0.2,998435,1
114057,136211,spider,2,1,NA,NA,family,Thomisidae,1.2,871543,1
114074,136231,beetle,3,1,NA,Elateridae,family,Elateridae,1.8,113879,1
114075,136231,leafhopper,3,1,NA,nymph,family,Cicadellidae,2.7,109171,1
114076,136231,truebugs,2,1,NA,nymph,suborder,Heteroptera,0.9,103358,1
114077,136231,other,2,1,NA,Psocodea,order,Psocodea,0.3,998435,1
114085,136235,ant,7,1,NA,NA,genus,Formica,10.3,154211,1
114089,136238,leafhopper,3,3,NA,nymph,family,Cicadellidae,7.5,109171,3
114090,136238,spider,3,1,NA,NA,family,Salticidae,3.9,871537,1
114091,136240,beetle,2,1,NA,Curculionidae,family,Curculionidae,2.8,114666,1
114092,136240,spider,2,1,NA,NA,family,Anyphaenidae,0.2,871515,1
114760,136668,leafhopper,2,1,NA,nymph,family,Cicadellidae,1.8,109171,1
114769,136672,spider,5,1,NA,NA,family,Anyphaenidae,4.8,871515,1
214770,136672,other,2,1,NA,NA,order,Psocodea,0.4,998435,1
114770,136672,moths,3,1,NA,Lost,order,Lepidoptera,NA,117232,0
114777,136677,ant,5,1,NA,NA,genus,Camponotus,3.5,154194,1
114778,136677,beetle,3,1,NA,Elateridae,family,Elateridae,2.2,113879,1
114779,136677,fly,2,1,NA,"Chironomidae, lost",family,Diptera,NA,118831,0
114785,136682,moths,4,1,NA,NA,order,Lepidoptera,2,117232,1
114786,136682,truebugs,3,1,NA,NA,family,Miridae,3.6,104419,1
114787,136682,grasshopper,4,1,NA,NA,species,Phyllopalpus pulchellus,2.5,650554,1
114796,136690,ant,5,1,NA,Lost,family,Formicidae,NA,154193,0
114797,136691,spider,2,1,NA,NA,family,Anyphaenidae,0.4,871515,1
114798,136692,ant,5,1,NA,NA,genus,Camponotus,3.4,154194,1
114799,136693,ant,6,1,NA,NA,genus,Formica,4.7,154211,1
114800,136693,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,2.7,114509,1
114801,136695,beetle,2,3,NA,NA,subfamily,Scolytinae,3.3,678830,3
114802,136695,beetle,2,1,NA,NA,family,Tenebrionidae,0.3,114419,1
114803,136695,beetle,6,1,NA,Elateridae,family,Elateridae,8.9,113879,1
114804,136695,other,2,4,NA,"Lost 2, Psocodea",order,Psocodea,0.5,998435,2
114805,136696,beetle,2,1,NA,NA,subfamily,Scolytinae,1,678830,1
114806,136696,beetle,6,1,NA,Elateridae,family,Elateridae,9.6,113879,1
114807,136696,spider,2,1,NA,NA,family,Anyphaenidae,0.3,871515,1
114808,136697,ant,3,2,NA,Crematogaster,genus,Crematogaster,1.2,574052,2
114809,136697,beetle,2,1,NA,NA,subfamily,Scolytinae,0.9,678830,1
114810,136697,moths,4,1,NA,NA,order,Lepidoptera,1,117232,1
214810,136697,hoppers,2,1,NA,nymph,family,Cicadellidae,0.6,109171,1
114811,136697,other,4,1,NA,Chrysopidae,family,Chrysopidae,1.1,115081,1
114812,136698,beetle,6,1,NA,Elateridae,family,Elateridae,12.3,113879,1
114813,136698,moths,4,1,NA,NA,order,Lepidoptera,1.1,117232,1
114814,136698,other,2,1,NA,"Neuroptera, larva",order,Thysanoptera,0,103348,1
114819,136701,daddylonglegs,5,1,NA,NA,family,Phalangiidae,57,1012454,1
114820,136701,beetle,2,1,NA,NA,subfamily,Scolytinae,0.9,678830,1
114821,136701,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,2.9,114509,1
114822,136701,truebugs,3,1,NA,NA,suborder,Heteroptera,0.8,103358,1
114823,136702,spider,4,1,NA,Anyphaenidae,family,Anyphaenidae,8.5,871515,1
114824,136703,bee,2,1,NA,Lost,order,Hymenoptera,NA,152741,0
114825,136703,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,2.8,114509,1
114826,136704,leafhopper,11,1,NA,NA,species,Prosapia bicincta,40.9,956002,1
114827,136705,spider,2,1,NA,NA,family,Anyphaenidae,0.5,871515,1
114833,136709,beetle,2,1,NA,NA,subfamily,Scolytinae,1.2,678830,1
114834,136709,other,2,3,NA,"Lost 1, Psocodea",order,Psocodea,0.3,998435,2
114835,136710,beetle,2,1,NA,NA,order,Coleoptera,1.1,109216,1
114836,136710,other,2,2,NA,"Psocodea, lost 1",order,Psocodea,0,998435,1
115751,137175,spider,2,1,NA,NA,family,Anyphaenidae,0.5,871515,1
115752,137175,beetle,4,1,NA,Mordellidae,family,Mordellidae,3.8,114383,1
115753,137175,other,2,1,NA,"Psocodea, lost",order,Psocodea,NA,998435,0
115755,137177,spider,5,1,NA,"Anyphaenidae, lost",family,Anyphaenidae,NA,871515,0
115756,137177,bee,4,1,NA,NA,family,Ichneumonidae,0.9,153360,1
115757,137178,beetle,4,1,NA,NA,family,Cerambycidae,3.4,114497,1
115758,137178,beetle,2,1,NA,NA,family,Curculionidae,1.6,114666,1
115759,137178,other,2,1,NA,"Psocodea, lost",order,Psocodea,NA,998435,0
115761,137180,beetle,2,1,NA,NA,family,Curculionidae,0.5,114666,1
115762,137180,fly,2,1,NA,"Moth fly, lost",family,Psychodidae,NA,125351,0
115770,137188,fly,2,1,NA,Lost,order,Diptera,NA,118831,0
115771,137193,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,2.7,114509,1
115772,137193,spider,2,1,NA,NA,family,Araneidae,0.9,82737,1
115775,137197,spider,6,1,NA,Salticidae,family,Salticidae,8.2,871537,1
115776,137197,other,2,1,NA,Psocodea,order,Psocodea,0.2,998435,1
115777,137197,grasshopper,3,1,NA,Gryllidae,family,Gryllidae,0.9,102281,1
115779,137200,daddylonglegs,5,1,NA,NA,family,Phalangiidae,42.8,1012454,1
115780,137200,bee,2,1,NA,NA,family,Braconidae,0,152867,1
115781,137200,beetle,2,1,NA,Larva,subfamily,Cryptocephalinae,0.6,678807,1
115782,137200,spider,3,1,NA,NA,family,Theridiidae,5.9,82740,1
115783,137200,other,3,2,NA,Psocodea,order,Psocodea,0.1,998435,2
115784,137200,leafhopper,4,1,NA,Cicadellidae,family,Cicadellidae,0,109171,1
115787,137202,beetle,3,2,NA,Chrysomelidae,family,Chrysomelidae,7.3,114509,2
115788,137202,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
115792,137206,beetle,7,1,NA,Elateridae,family,Elateridae,10.2,113879,1
115796,137208,daddylonglegs,5,1,NA,NA,family,Phalangiidae,40.2,1012454,1
115797,137208,bee,4,1,NA,Lost,order,Hymenoptera,NA,152741,0
115798,137209,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
115799,137209,ant,4,1,NA,NA,species,Linepithema humile,0.7,575041,1
115800,137210,beetle,2,1,NA,NA,subfamily,Scolytinae,0.4,678830,1
115801,137210,moths,5,1,NA,NA,order,Lepidoptera,2.9,117232,1
215802,137213,spider,2,1,NA,NA,family,Anyphaenidae,0.5,871515,1
115802,137213,caterpillar,2,1,115802.jpeg,NA,family,Geometridae,0,117556,1
115803,137214,beetle,7,1,NA,Curculionidae,family,Curculionidae,13.2,114666,1
115804,137215,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,2.3,114509,1
115805,137215,spider,2,1,NA,NA,family,Anyphaenidae,0,871515,1
115806,137217,beetle,2,1,NA,Mordellidae,family,Mordellidae,0.7,114383,1
115807,137218,grasshopper,4,1,NA,Gryllidae,species,Phyllopalpus pulchellus,1.6,650554,1
115808,137218,beetle,2,1,NA,Mordellidae,family,Mordellidae,0.8,114383,1
115809,137218,beetle,4,1,NA,"Mordellidae, lost",family,Mordellidae,NA,114383,0
115810,137219,leafhopper,5,1,NA,Cicadellidae,family,Cicadellidae,4.2,109171,1
115903,137305,beetle,3,4,NA,Chrysomelidae,family,Chrysomelidae,16.8,114509,4
115904,137305,truebugs,4,1,NA,"Reduviidae, nymph",family,Reduviidae,3.4,107202,1
115905,137306,beetle,3,2,NA,Chrysomelidae,family,Chrysomelidae,6.7,114509,2
115906,137307,beetle,6,1,NA,Elateridae,family,Elateridae,10.6,113879,1
115907,137309,daddylonglegs,5,1,NA,Lost,order,Opiliones,NA,82753,0
115908,137309,beetle,5,1,NA,Mordellidae,family,Mordellidae,4.2,114383,1
115909,137309,beetle,2,1,NA,Chrysomelidae,family,Chrysomelidae,3.9,114509,1
115910,137310,ant,7,1,NA,NA,genus,Formica,11.2,154211,1
115911,137310,beetle,2,1,NA,NA,subfamily,Scolytinae,1.9,678830,1
115912,137310,spider,2,1,NA,NA,family,Anyphaenidae,1.1,871515,1
115913,137310,other,2,2,NA,Psocodea,order,Psocodea,1.3,998435,2
115914,137311,beetle,4,1,NA,Mordellidae,family,Mordellidae,2.6,114383,1
115915,137311,beetle,6,1,NA,Elateridae,family,Elateridae,4.8,113879,1
115916,137311,spider,2,1,NA,NA,family,Anyphaenidae,0.3,871515,1
115917,137313,caterpillar,10,1,115917.jpeg,NA,family,Noctuidae,9.8,117318,1
115918,137313,beetle,6,1,NA,Elateridae,family,Elateridae,8.3,113879,1
115919,137313,truebugs,3,1,NA,Nymph,suborder,Heteroptera,0.5,103358,1
115920,137313,leafhopper,4,1,NA,Nymph,suborder,Auchenorrhyncha,3.8,109167,1
115921,137314,beetle,4,1,NA,Mordellidae,family,Mordellidae,2.7,114383,1
115922,137314,daddylonglegs,6,1,NA,NA,family,Phalangiidae,42.3,1012454,1
215923,137315,spider,2,1,NA,NA,family,Anyphaenidae,0.8,871515,1
115923,137315,beetle,6,1,NA,Elateridae,family,Elateridae,10.2,113879,1
115924,137316,spider,2,1,NA,NA,family,Anyphaenidae,0.6,871515,1
115925,137317,beetle,2,1,NA,Chrysomelidae,family,Chrysomelidae,3.3,114509,1
115926,137318,beetle,3,7,NA,Chrysomelidae,family,Chrysomelidae,32.7,114509,7
115927,137318,beetle,4,1,NA,Curculionidae,family,Curculionidae,6.5,114666,1
115928,137318,other,2,2,NA,Psocodea,order,Psocodea,0.8,998435,2
