GroundArthID,PitfallID,TaxonLevel,Taxon,Number,TotalMass,Notes,TaxonID
1077,137,species,Porcellio scaber,2,80.3,,
1078,137,genus,Paratrechina,3,0.6,,
1079,137,genus,Tetramorium,8,4.1,,
1080,137,subphylum,Hexapoda,1,0.3,,
1081,137,order,Diptera,1,0.3,,
1082,137,species,Dysdera crocata,1,67.7,,
1083,137,family,Gryllidae,4,2.3,,
1084,137,species,Armadillidium vulgare,38,1293.4,,
1085,137,species,Armadillidium nasatum,10,393.8,,
1086,138,order,Collembola,6,1.6,,
1087,138,genus,Armadillidium,22,15,juvenile,
1088,138,order,Diptera,3,6.1,,
1089,138,species,Phrurotimpus alarius,1,1.5,,
1090,138,species,Armadillidium nasatum,9,238.4,,
1091,138,family,Nitidulidae,3,3.8,,
1092,138,class,Diplopoda,1,3.3,,
1093,138,species,Armadillidium vulgare,1,32.1,,
1094,138,genus,Castianeira,2,51.5,,
1095,138,genus,Camponotus,2,41.9,,
1096,138,species,Camponotus pennsylvanicus,7,218.9,,
1097,138,genus,Formica,5,49.4,,
1098,138,species,Brachyponera chinensis,35,49.7,,
1099,139,order,Diplopoda,1,20.8,,
1100,139,genus,Armadillidium,24,8,juvenile,
1101,139,genus,Armadillidium,41,792.8,,
1102,139,species,Porcellio scaber,37,733.1,,
1103,139,genus,Formica,2,18.2,,
1104,139,species,Brachyponera chinensis,57,80.1,,
1105,139,family,Nitidulidae,1,0.4,,
1106,139,family,Linyphiidae,6,2.3,,
1107,140,genus,Camponotus,1,18.6,,
1108,140,family,Carabidae,1,192.9,,
1109,140,species,Brachyponera chinensis,6,8.5,,
1110,140,species,Porcellio scaber,77,137.6,juvenile,
1111,140,species,Porcellio scaber,9,217,,
1112,140,genus,Armadillidium,3,0.7,juvenile,
1113,140,genus,Armadillidium,60,1419.1,,
1114,140,genus,Crematogaster,1,0.4,,
1115,140,genus,Paratrechina,1,0.2,,
1116,140,family,Corinnidae,1,1.7,,
1117,141,order,Diptera,1,0.3,,
1118,141,order,Collembola,2,0.4,,
1119,141,species,Narceus americanus,1,189.6,,
1120,141,family,Gryllidae,1,5.8,,
1121,141,species,Brachyponera chinensis,22,38.1,,
1122,142,family,Machilidae,1,3.4,,
1123,142,order,Collembola,1,0,,
1124,142,family,Ctenidae,1,25.7,,
1125,142,family,Lycosidae,1,61.4,,
1126,142,family,Nitidulidae,1,0.5,,
1127,142,genus,Camponotus,2,47.5,,
1128,142,species,Brachyponera chinensis,8,11.7,,
1129,143,order,Collembola,2,0.6,,
1130,143,family,Nitidulidae,1,1.4,,
1131,143,order,Diptera,2,0.3,,
1132,143,genus,Formica,3,25.2,,
1133,143,species,Brachyponera chinensis,9,16.4,,
1134,144,family,Lycosidae,1,59.1,,
1135,144,order,Callipodida,1,308.6,,
1136,144,species,Apheloria tigana,1,1157.1,,
1137,144,genus,Camponotus,1,21.3,,
1138,144,species,Brachyponera chinensis,27,45.9,,
1139,144,order,Collembola,1,0.1,,
1140,145,species,Narceus americanus,2,2287,,
1141,145,genus,Castianeira,1,26.6,,
1142,145,species,Brachyponera chinensis,20,31.5,,
1143,145,order,Hymenoptera,1,0,,
1144,146,order,Diptera,4,1.7,,
1145,146,order,Collembola,3,0.2,,
1146,146,species,Narceus americanus,2,6628.1,,
1146,146,species,Camponotus pennsylvanicus,1,27.4,,
1147,146,family,Gryllidae,2,10.2,,
1148,146,family,Lycosidae,3,149.9,,
1149,146,species,Brachyponera chinensis,12,20.3,,
1150,147,order,Diptera,5,13.4,,
1151,147,family,Scarabaeidae,1,25.5,,
1152,147,species,Brachyponera chinensis,7,12.9,,
1153,148,species,Brachyponera chinensis,4,8.5,,
1154,148,genus,Camponotus,1,18.9,,
1155,148,order,Collembola,5,1.7,,
1156,148,family,Nitidulidae,1,1.1,,
1157,148,genus,Gryllus,1,718.2,,
1158,149,order,Diptera,1,0.8,,
1159,149,order,Collembola,2,0,,
1160,149,order,Polydesmida,2,112.3,,
1161,149,family,Lycosidae,1,34,,
1162,149,species,Brachyponera chinensis,12,19.4,,
1163,149,family,Linyphiidae,1,0.5,,
1164,150,order,Diptera,1,1.4,,
1165,150,genus,Armadillidium,1,1.1,,
1166,150,genus,Camponotus,1,18.2,,
1167,150,species,Brachyponera chinensis,25,39,,
1168,150,order,Hymenoptera,1,0.1,,
1169,150,family,Ctenidae,1,23.5,,
1170,151,species,Armadillidium nasatum,2,67.8,,
1171,151,family,Nitidulidae,1,1.6,,
1172,151,order,Diptera,1,38.5,,
1173,151,species,Camponotus pennsylvanicus,1,28.7,,
1174,151,genus,Formica,1,7.6,,
1175,151,family,Lycosidae,2,92.2,,
1176,151,family,Gryllidae,3,17.7,,
1177,151,genus,Ceuthophilus,2,529.5,,
1178,151,family,Carabidae,1,254.7,,
1179,152,order,Diptera,4,2.6,,
1180,152,genus,Vonones,3,124.5,,
1181,152,family,Gryllidae,7,48.9,,
1182,152,family,Lycosidae,1,54,,
1183,152,order,Blattodea,2,171.8,,
1184,152,species,Narceus americanus,1,2439.3,,
1185,152,order,Callipodida,1,341.7,,
1186,152,order,Collembola,1,0.3,,
1187,152,genus,Formica,1,18.3,,
1188,152,genus,Tetramorium,3,6,,
1189,153,species,Armadillidium nasatum,6,90.6,,
1190,153,species,Brachyponera chinensis,7,10.3,,
1191,153,family,Lycosidae,1,20,,
1192,153,order,Diptera,2,1.9,,
1193,153,order,Blattodea,1,27.2,,
1194,153,family,Machilidae,3,11.7,,
1195,153,genus,Camponotus,5,85.6,,
1196,153,genus,Vonones,1,41.4,,
1197,153,family,Carabidae,2,935.3,,
1198,153,genus,Ceuthophilus,6,1290.4,,
1199,153,family,Reduviidae,1,79,,
1200,153,family,Staphylinidae,1,0.4,,
1201,154,family,Cicadellidae,1,3.2,,
1202,154,genus,Armadillidium,3,42.8,,
1203,154,family,Gryllidae,4,31.3,,
1204,154,genus,Ceuthophilus,2,110.5,,
1205,154,order,Spirobolida,1,2.2,,
1206,154,species,Narceus americanus,1,3098.3,,
1207,154,order,Callipodida,1,287.4,,
1208,154,order,Lepidoptera,1,143.3,,
1209,154,order,Polydesmida,2,8.5,,
1210,154,species,Brachyponera chinensis,40,58.1,,
1211,155,genus,Armadillidium,11,218.5,,
1212,155,order,Polydesmida,1,48.2,,
1213,155,order,Spirobolida,1,3.1,,
1214,155,family,Gryllidae,6,22.8,,
1215,155,family,Lycosidae,1,66.7,,
1216,155,genus,Ceuthophilus,2,1256,,
1217,155,species,Apheloria tigana,1,1102.4,,
1218,155,species,Narceus americanus,1,2670,,
1219,155,species,Brachyponera chinensis,65,85.1,,
1220,156,order,Diptera,6,6.4,,
1221,156,species,Armadillidium nasatum,1,28.9,,
1222,156,species,Brachyponera chinensis,4,6.1,,
1223,156,order,Collembola,1,1.4,,
1224,156,family,Carabidae,1,313.1,,
1225,156,family,Lycosidae,1,34,,
1226,157,family,Lycosidae,1,34.3,,
1227,157,order,Collembola,1,1.7,,
1228,157,family,Machilidae,1,10.8,,
1229,157,order,Diptera,1,1.4,,
1230,157,genus,Armadillidium,1,1.1,,
1231,157,family,Scarabaeidae,1,8.9,,
1232,157,genus,Tetramorium,1,1.3,,
1233,158,order,Collembola,1,1.6,,
1234,158,species,Brachyponera chinensis,4,5.6,,
1235,158,order,Diptera,1,1.3,,
1236,158,genus,Ceuthophilus,2,1388.6,,
1237,158,order,Polydesmida,1,52.4,,
1238,158,order,Callipodida,1,88.2,,
1239,158,order,Spirobolida,1,30.5,,
1240,158,genus,Armadillidium,8,115.4,,
1241,159,order,Polydesmida,2,7.6,,
1242,159,order,Diptera,2,0.6,,
1243,159,family,Gryllidae,3,31.9,,
1244,159,genus,Armadillidium,6,68.9,,
1245,159,species,Brachyponera chinensis,19,29.3,,
1246,159,order,Pseudoscorpiones,1,0.1,,
1247,159,class,Arachnida,1,0.1,,
1248,160,order,Diptera,2,2.1,,
1249,160,genus,Armadillidium,4,135.8,,
1250,160,genus,Platydracus,1,317.3,,
1251,160,genus,Ceuthophilus,1,706.2,,
1252,160,species,Narceus americanus,1,1318.9,,
1253,160,family,Lycosidae,1,68.7,,
1254,160,family,Gryllidae,3,7.7,,
1255,160,order,Polydesmida,2,94.8,,
1256,160,species,Brachyponera chinensis,34,50.3,,
1257,161,family,Stratiomyidae,1,0.7,,
1258,161,genus,Armadillidium,6,121.2,,
1259,161,genus,Ceuthophilus,5,3609.2,,
1260,161,species,Brachyponera chinensis,11,15.4,,
1261,162,order,Diptera,2,0.6,,
1262,162,order,Arachnida,1,0,,
1263,162,order,Collembola,5,2.4,,
1264,162,genus,Camponotus,1,12,,
1265,162,genus,Ceuthophilus,2,400.1,,
1266,162,family,Lycosidae,2,104.1,,
1267,162,family,Staphylinidae,1,0.6,,
1268,162,species,Brachyponera chinensis,14,22,,
1269,162,genus,Armadillidium,16,298.5,,
1270,162,family,Anyphaenidae,1,0.2,,
1271,163,family,Carabidae,3,750.8,,
1272,163,order,Polydesmida,2,125.1,,
1273,163,genus,Armadillidium,1,14.3,,
1274,163,genus,Camponotus,3,58,,
1275,163,species,Camponotus pennsylvanicus,1,16.7,,
1276,163,family,Gryllidae,2,4.8,,
1277,163,family,Machilidae,1,4.7,,
1278,163,genus,Ceuthophilus,5,4139,,
1279,163,species,Brachyponera chinensis,7,9.6,,
