"FoliageArthID","BeatSheetFK","CCGroup","Length","Quantity","PhotoURL","CCNotes","TaxonLevel","Taxon","TotalMass","NumberWeighed","TaxonID"
111171,134691,"beetle",2,1,NA,NA,"species","Microtonus sericans",0.2,1,1
111172,134691,"fly",2,2,NA,NA,"suborder","Nematocera",0,2,118832
111174,134691,"truebugs",3,1,NA,NA,"family","Miridae",1.4,1,104419
111176,134696,"beetle",5,1,NA,NA,"family","Elateridae",7.6,1,113879
111177,134696,"other",3,1,NA,"Collembola","order","Collembola",0.6,1,99237
112034,135115,"other",2,3,NA,"Psocodea, lost 2","order","Psocodea",0.5,1,998435
112035,135117,"leafhopper",3,1,NA,NA,"suborder","Auchenorrhyncha",0.2,1,109167
112036,135117,"other",12,1,NA,"Mantodea","suborder","Mantodea",3.6,1,914220
112037,135117,"other",2,1,NA,"Psocodea","order","Psocodea",0.1,1,998435
112045,135122,"spider",2,1,NA,NA,"family","Thomisidae",1.8,1,871543
112046,135122,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
112047,135122,"unidentified",8,1,NA,"Insecta, lost","class","Insecta",NA,0,99208
112051,135128,"grasshopper",5,1,NA,"Oecanthus","order","Orthoptera",0.9,1,102160
112052,135128,"grasshopper",3,1,NA,NA,"family","Gryllidae",0.4,1,102281
112053,135128,"other",3,1,NA,"Collembola, lost","order","Collembola",NA,0,99237
112054,135128,"fly",2,1,NA,"Lost","order","Diptera",NA,0,118831
112081,135145,"other",2,1,NA,"Psocodea, lost during weighing","order","Psocodea",NA,0,998435
112084,135147,"grasshopper",3,1,NA,NA,"family","Gryllidae",0.4,1,102281
112085,135147,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
112088,135149,"unidentified",2,1,NA,"Insecta, lost","class","Insecta",NA,0,99208
112100,135156,"bee",2,1,NA,NA,"family","Ichneumonidae",0.1,1,153360
112120,135166,"beetle",2,1,NA,NA,"species","Microtonus sericans",0.1,1,1
112123,135168,"fly",2,1,NA,"Lost","order","Diptera",NA,0,118831
112129,135172,"beetle",2,1,NA,NA,"species","Microtonus sericans",1.2,1,1
112130,135172,"beetle",7,1,NA,"Elateridae","family","Elateridae",12.8,1,113879
112131,135173,"beetle",9,1,NA,"Elateridae","family","Elateridae",33.8,1,113879
112133,135175,"unidentified",2,1,NA,"Green, fast","suborder","Heteroptera",0.9,1,103358
112134,135175,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
112135,135175,"fly",2,1,NA,"Chironomidae, lost","family","Chironomidae",NA,0,127917
112136,135175,"beetle",5,1,NA,"Elateridae","family","Elateridae",4.5,1,113879
112137,135175,"beetle",6,1,NA,"Elateridae","family","Elateridae",11,1,113879
112146,135179,"other",2,1,NA,"Psocodea","order","Psocodea",0.1,1,998435
112166,135189,"beetle",4,1,NA,"Elateridae","family","Elateridae",4.2,1,113879
112167,135189,"beetle",5,1,NA,"Elateridae","family","Elateridae",8.7,1,113879
112168,135189,"ant",3,1,NA,NA,"genus","Crematogaster",0.6,1,574052
112171,135189,"truebugs",2,1,NA,NA,"suborder","Heteroptera",0.6,1,103358
113992,136156,"ant",3,1,NA,"Crematogaster","genus","Crematogaster",1,1,574052
113993,136156,"beetle",3,1,NA,"Elateridae","family","Elateridae",2.6,1,113879
113998,136162,"other",2,2,NA,"Psocodea","order","Psocodea",0.5,2,998435
113999,136163,"other",2,1,NA,"Psocodea","order","Psocodea",0.1,1,998435
114001,136166,"truebugs",4,1,NA,"nymph","infraorder","Acrididea",3,1,657454
114002,136166,"other",2,2,NA,"Psocodea","order","Psocodea",0,2,998435
114003,136166,"other",3,1,NA,"Psocodea","order","Psocodea",1.8,1,998435
114014,136177,"leafhopper",3,1,NA,"Fuzzy white, lost","suborder","Auchenorrhyncha",NA,0,109167
114020,136182,"other",2,1,NA,"Psocodea","order","Psocodea",0.4,1,998435
114022,136184,"other",2,1,NA,"Psocodea","order","Psocodea",0.3,1,998435
114025,136187,"beetle",2,3,NA,NA,"subfamily","Scolytinae",3.6,3,678830
114026,136189,"spider",2,1,NA,NA,"family","Salticidae",0.9,1,871537
114032,136191,"beetle",3,1,NA,"Mordellidae","family","Mordellidae",1.5,1,114383
114033,136191,"beetle",2,1,NA,NA,"family","Chrysomelidae",3.5,1,114509
114034,136192,"leafhopper",3,1,NA,"Lost, Cicadellidae","family","Cicadellidae",NA,0,109171
114036,136195,"other",2,1,NA,"Psocodea","order","Psocodea",0.2,1,998435
114040,136199,"beetle",2,1,NA,"Lost","order","Coleoptera",NA,0,109216
114041,136199,"grasshopper",3,1,NA,NA,"family","Gryllidae",1.1,1,102281
114042,136199,"leafhopper",11,1,NA,NA,"family","Membracidae",76.3,1,109170
114052,136208,"beetle",3,1,NA,"Mordellidae","family","Mordellidae",2.2,1,114383
114053,136208,"other",2,1,NA,"Psocodea","order","Psocodea",0.2,1,998435
114057,136211,"spider",2,1,NA,NA,"family","Thomisidae",1.2,1,871543
114074,136231,"beetle",3,1,NA,"Elateridae","family","Elateridae",1.8,1,113879
114075,136231,"leafhopper",3,1,NA,"nymph","family","Cicadellidae",2.7,1,109171
114076,136231,"truebugs",2,1,NA,"nymph","suborder","Heteroptera",0.9,1,103358
114077,136231,"other",2,1,NA,"Psocodea","order","Psocodea",0.3,1,998435
114089,136238,"leafhopper",3,3,NA,"nymph","family","Cicadellidae",7.5,3,109171
114090,136238,"spider",3,1,NA,NA,"family","Salticidae",3.9,1,871537
114091,136240,"beetle",2,1,NA,"Curculionidae","family","Curculionidae",2.8,1,114666
114760,136668,"leafhopper",2,1,NA,"nymph","family","Cicadellidae",1.8,1,109171
214770,136672,"other",2,1,NA,NA,"order","Psocodea",0.4,1,998435
114770,136672,"moths",3,1,NA,"Lost","order","Lepidoptera",NA,0,117232
114778,136677,"beetle",3,1,NA,"Elateridae","family","Elateridae",2.2,1,113879
114779,136677,"fly",2,1,NA,"Chironomidae, lost","family","Diptera",NA,0,118831
114785,136682,"moths",4,1,NA,NA,"order","Lepidoptera",2,1,117232
114786,136682,"truebugs",3,1,NA,NA,"family","Miridae",3.6,1,104419
114796,136690,"ant",5,1,NA,"Lost","family","Formicidae",NA,0,154193
114800,136693,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",2.7,1,114509
114801,136695,"beetle",2,3,NA,NA,"subfamily","Scolytinae",3.3,3,678830
114803,136695,"beetle",6,1,NA,"Elateridae","family","Elateridae",8.9,1,113879
114804,136695,"other",2,4,NA,"Lost 2, Psocodea","order","Psocodea",0.5,2,998435
114805,136696,"beetle",2,1,NA,NA,"subfamily","Scolytinae",1,1,678830
114806,136696,"beetle",6,1,NA,"Elateridae","family","Elateridae",9.6,1,113879
114808,136697,"ant",3,2,NA,"Crematogaster","genus","Crematogaster",1.2,2,574052
114809,136697,"beetle",2,1,NA,NA,"subfamily","Scolytinae",0.9,1,678830
114810,136697,"moths",4,1,NA,NA,"order","Lepidoptera",1,1,117232
214810,136697,"hoppers",2,1,NA,"nymph","family","Cicadellidae",0.6,1,109171
114811,136697,"other",4,1,NA,"Chrysopidae","family","Chrysopidae",1.1,1,115081
114812,136698,"beetle",6,1,NA,"Elateridae","family","Elateridae",12.3,1,113879
114813,136698,"moths",4,1,NA,NA,"order","Lepidoptera",1.1,1,117232
114814,136698,"other",2,1,NA,"Neuroptera, larva","order","Thysanoptera",0,1,103348
114820,136701,"beetle",2,1,NA,NA,"subfamily","Scolytinae",0.9,1,678830
114821,136701,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",2.9,1,114509
114822,136701,"truebugs",3,1,NA,NA,"suborder","Heteroptera",0.8,1,103358
114824,136703,"bee",2,1,NA,"Lost","order","Hymenoptera",NA,0,152741
114825,136703,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",2.8,1,114509
114833,136709,"beetle",2,1,NA,NA,"subfamily","Scolytinae",1.2,1,678830
114834,136709,"other",2,3,NA,"Lost 1, Psocodea","order","Psocodea",0.3,2,998435
114835,136710,"beetle",2,1,NA,NA,"order","Coleoptera",1.1,1,109216
114836,136710,"other",2,2,NA,"Psocodea, lost 1","order","Psocodea",0,1,998435
115752,137175,"beetle",4,1,NA,"Mordellidae","family","Mordellidae",3.8,1,114383
115753,137175,"other",2,1,NA,"Psocodea, lost","order","Psocodea",NA,0,998435
115756,137177,"bee",4,1,NA,NA,"family","Ichneumonidae",0.9,1,153360
115758,137178,"beetle",2,1,NA,NA,"family","Curculionidae",1.6,1,114666
115759,137178,"other",2,1,NA,"Psocodea, lost","order","Psocodea",NA,0,998435
115761,137180,"beetle",2,1,NA,NA,"family","Curculionidae",0.5,1,114666
115762,137180,"fly",2,1,NA,"Moth fly, lost","family","Psychodidae",NA,0,125351
115770,137188,"fly",2,1,NA,"Lost","order","Diptera",NA,0,118831
115771,137193,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",2.7,1,114509
115775,137197,"spider",6,1,NA,"Salticidae","family","Salticidae",8.2,1,871537
115776,137197,"other",2,1,NA,"Psocodea","order","Psocodea",0.2,1,998435
115777,137197,"grasshopper",3,1,NA,"Gryllidae","family","Gryllidae",0.9,1,102281
115780,137200,"bee",2,1,NA,NA,"family","Braconidae",0,1,152867
115781,137200,"beetle",2,1,NA,"Larva","subfamily","Cryptocephalinae",0.6,1,678807
115783,137200,"other",3,2,NA,"Psocodea","order","Psocodea",0.1,2,998435
115784,137200,"leafhopper",4,1,NA,"Cicadellidae","family","Cicadellidae",0,1,109171
115787,137202,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",7.3,2,114509
115788,137202,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
115792,137206,"beetle",7,1,NA,"Elateridae","family","Elateridae",10.2,1,113879
115797,137208,"bee",4,1,NA,"Lost","order","Hymenoptera",NA,0,152741
115798,137209,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
115799,137209,"ant",4,1,NA,NA,"species","Linepithema humile",0.7,1,575041
115800,137210,"beetle",2,1,NA,NA,"subfamily","Scolytinae",0.4,1,678830
115801,137210,"moths",5,1,NA,NA,"order","Lepidoptera",2.9,1,117232
115802,137213,"caterpillar",2,1,"115802.jpeg",NA,"family","Geometridae",0,1,117556
115803,137214,"beetle",7,1,NA,"Curculionidae","family","Curculionidae",13.2,1,114666
115804,137215,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",2.3,1,114509
115806,137217,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",0.7,1,114383
115808,137218,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",0.8,1,114383
115809,137218,"beetle",4,1,NA,"Mordellidae, lost","family","Mordellidae",NA,0,114383
115810,137219,"leafhopper",5,1,NA,"Cicadellidae","family","Cicadellidae",4.2,1,109171
115903,137305,"beetle",3,4,NA,"Chrysomelidae","family","Chrysomelidae",16.8,4,114509
115904,137305,"truebugs",4,1,NA,"Reduviidae, nymph","family","Reduviidae",3.4,1,107202
115905,137306,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",6.7,2,114509
115906,137307,"beetle",6,1,NA,"Elateridae","family","Elateridae",10.6,1,113879
115907,137309,"daddylonglegs",5,1,NA,"Lost","order","Opiliones",NA,0,82753
115908,137309,"beetle",5,1,NA,"Mordellidae","family","Mordellidae",4.2,1,114383
115909,137309,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",3.9,1,114509
115911,137310,"beetle",2,1,NA,NA,"subfamily","Scolytinae",1.9,1,678830
115913,137310,"other",2,2,NA,"Psocodea","order","Psocodea",1.3,2,998435
115914,137311,"beetle",4,1,NA,"Mordellidae","family","Mordellidae",2.6,1,114383
115915,137311,"beetle",6,1,NA,"Elateridae","family","Elateridae",4.8,1,113879
115918,137313,"beetle",6,1,NA,"Elateridae","family","Elateridae",8.3,1,113879
115919,137313,"truebugs",3,1,NA,"Nymph","suborder","Heteroptera",0.5,1,103358
115920,137313,"leafhopper",4,1,NA,"Nymph","suborder","Auchenorrhyncha",3.8,1,109167
115921,137314,"beetle",4,1,NA,"Mordellidae","family","Mordellidae",2.7,1,114383
115923,137315,"beetle",6,1,NA,"Elateridae","family","Elateridae",10.2,1,113879
115925,137317,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",3.3,1,114509
115926,137318,"beetle",3,7,NA,"Chrysomelidae","family","Chrysomelidae",32.7,7,114509
115927,137318,"beetle",4,1,NA,"Curculionidae","family","Curculionidae",6.5,1,114666
115928,137318,"other",2,2,NA,"Psocodea","order","Psocodea",0.8,2,998435
115929,137319,"caterpillar",20,1,NA,NA,"family","Geometridae",32.4,1,117556
115930,137319,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",7.9,2,114509
115932,137319,"other",2,1,NA,"Psocodea","order","Psocodea",0.2,1,998435
115933,137320,"ant",3,1,NA,"Lost","family","Formicidae",NA,0,154193
115934,137320,"beetle",6,2,NA,NA,"family","Elateridae",16.2,2,113879
115936,137320,"spider",2,1,NA,NA,"family","Thomisidae",1.2,1,871543
115938,137320,"truebugs",4,1,NA,NA,"subfamily","Emesinae",0.4,1,721722
115939,137320,"other",2,1,NA,"Neuroptera, larva","order","Thysanoptera",0,1,103348
115940,137320,"other",3,1,NA,"Psocodea","order","Psocodea",0.5,1,998435
115941,137321,"spider",2,1,NA,NA,"family","Thomisidae",0.6,1,871543
215942,137321,"other",2,1,NA,NA,"order","Psocodea",0.1,1,998435
115943,137322,"other",2,2,NA,"Psocodea","order","Psocodea",0.5,2,998435
115944,137323,"spider",3,1,NA,"Lost","order","Araneae",NA,0,82732
115945,137323,"other",7,1,NA,"Neuroptera","family","Hemerobiidae",2.9,1,115080
115946,137324,"caterpillar",5,1,NA,NA,"order","Lepidoptera",0.8,1,117232
115947,137324,"beetle",2,3,NA,"Chrysomelidae","family","Chrysomelidae",9,3,114509
115948,137324,"beetle",4,1,NA,"Curculionidae","family","Curculionidae",4,1,114666
115949,137325,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",1.3,1,114383
115950,137325,"other",3,1,NA,"Collembola","order","Collembola",0.3,1,99237
115951,137325,"other",2,2,NA,"Psocodea, lost 1","order","Psocodea",0,1,998435
115952,137325,"other",2,3,NA,"Collembola, lost 1","order","Collembola",0,2,99237
115954,137327,"beetle",5,2,NA,"Mordellidae","family","Mordellidae",7.3,2,114383
115955,137327,"beetle",4,1,NA,"Mordellidae","family","Mordellidae",2.5,1,114383
115956,137327,"beetle",4,1,NA,"Curculionidae","family","Curculionidae",3.8,1,114666
115957,137327,"other",10,2,NA,"Ephemeroptera","order","Ephemeroptera",16.7,2,100502
115959,137330,"beetle",4,1,NA,"Mordellidae, lost","family","Mordellidae",NA,0,114383
115961,137333,"beetle",3,2,NA,NA,"family","Chrysomelidae",5.4,2,114509
115963,137333,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
115964,137334,"beetle",5,1,NA,"Mordellidae","family","Mordellidae",2.8,1,114383
116853,137851,"beetle",6,1,NA,"Elateridae","family","Elateridae",9.1,1,113879
116854,137851,"beetle",4,1,NA,"Mordellidae, lost","family","Mordellidae",NA,0,114383
116855,137851,"other",2,1,NA,"Psocodea","order","Psocodea",0.2,1,998435
116856,137851,"bee",3,1,NA,"Lost","order","Hymenoptera",NA,0,152741
116857,137851,"truebugs",2,1,NA,NA,"suborder","Heteroptera",0.5,1,103358
116858,137851,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",3.8,1,114509
116863,137853,"other",2,2,NA,"Psocodea","order","Psocodea",0.3,2,998435
116864,137853,"beetle",4,1,NA,"Curculionidae","family","Curculionidae",5.5,1,114666
116866,137856,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",4.6,2,114509
116867,137857,"moths",15,1,NA,"Moth. Lost","order","Lepidoptera",NA,0,117232
116872,137859,"beetle",6,1,NA,NA,"family","Elateridae",11.9,1,113879
116874,137859,"other",2,1,NA,"Psocodea","order","Psocodea",0.2,1,998435
116876,137862,"caterpillar",10,1,"116876.jpeg",NA,"family","Geometridae",3.5,1,117556
116877,137862,"beetle",14,1,NA,"Elateridae","family","Elateridae",63.5,1,113879
116878,137862,"leafhopper",3,1,NA,"nymph","family","Cicadellidae",3.1,1,109171
116879,137862,"other",2,1,NA,"Psocodea, lost","order","Psocodea",NA,0,998435
116880,137863,"beetle",3,2,NA,"Leaf beetle","family","Chrysomelidae",8.4,2,114509
116881,137863,"other",2,1,NA,"Bark louse","order","Psocodea",0,1,998435
116882,137864,"beetle",4,1,NA,"Leaf beetle","family","Chrysomelidae",4.2,1,114509
116887,137866,"beetle",12,1,NA,"Elateridae","family","Elateridae",58.8,1,113879
116888,137866,"beetle",5,1,NA,"Curculionidae","family","Curculionidae",10.9,1,114666
116889,137866,"beetle",4,1,NA,"Cantharidae","family","Cantharidae",2.9,1,113837
116891,137866,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",3.8,1,114509
116893,137867,"beetle",4,1,NA,"Leaf beetle","family","Chrysomelidae",2.9,1,114509
116894,137867,"beetle",6,1,NA,"Weevil","family","Curculionidae",22.5,1,114666
116897,137871,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",3.8,1,114509
116898,137871,"beetle",3,1,NA,"Elateridae","family","Elateridae",1.9,1,113879
116899,137871,"leafhopper",2,1,NA,"Lost","suborder","Auchenorrhyncha",NA,0,109167
116901,137872,"beetle",5,1,NA,"Weevil","family","Curculionidae",8.2,1,114666
116902,137873,"beetle",3,3,NA,"Chrysomelidae","family","Chrysomelidae",12.3,3,114509
116907,137875,"beetle",4,4,NA,"Leaf beetles","family","Chrysomelidae",29.6,4,114509
116908,137875,"beetle",4,2,NA,"Tumbling flower beetles","family","Mordellidae",9.4,2,114383
116909,137876,"other",2,2,NA,"Louse","order","Psocodea",0.9,2,998435
116915,137880,"aphid",2,25,NA,"Boogie woogie aphids","species","Grylloprociphilus imbricator",9.6,25,5
116917,137880,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",2.3,1,114509
116918,137880,"other",2,1,NA,"Psocodea","order","Psocodea",0.1,1,998435
116919,137882,"beetle",4,1,NA,"Tumbling flower beetle","family","Mordellidae",5.3,1,114383
116920,137884,"leafhopper",6,1,NA,"Lost","suborder","Auchenorrhyncha",NA,0,109167
116921,137884,"moths",6,1,NA,NA,"order","Lepidoptera",3.8,1,117232
116924,137886,"beetle",3,1,NA,"Leaf beetle","family","Chrysomelidae",3.6,1,114509
116925,137887,"beetle",2,1,NA,"Coccinellidae","species","Psyllobora vigintimaculata",2.1,1,692589
116926,137888,"beetle",2,1,NA,"Curculionidae","family","Curculionidae",2.7,1,114666
116927,137888,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",2.8,1,114509
116928,137888,"other",12,1,NA,"Ephemeroptera","order","Ephemeroptera",9.9,1,100502
216928,137888,"truebugs",3,1,NA,NA,"family","Miridae",0.8,1,104419
116931,137890,"daddylonglegs",5,1,NA,"Daddy long legs","order","Opiliones",70.7,1,82753
116932,137890,"beetle",4,1,NA,"Click beetle","order","Coleoptera",14.1,1,109216
117542,138246,"beetle",6,1,NA,"Elateridae","family","Elateridae",10.4,1,113879
117543,138246,"grasshopper",5,1,NA,"Gryllidae","family","Gryllidae",2.6,1,102281
117544,138247,"beetle",3,1,NA,"Mordellidae","family","Mordellidae",2.8,1,114383
117545,138247,"unidentified",4,1,NA,"Lost",NA,NA,NA,0,NA
117546,138248,"bee",5,1,NA,"winged adult","species","Brachyponera chinensis",1,1,11
117547,138248,"beetle",5,2,NA,"Mordellidae","family","Mordellidae",6.9,2,114383
117549,138250,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",4,1,114509
117550,138250,"other",3,1,NA,"Psocodea, lost","order","Psocodea",NA,0,998435
117551,138250,"other",2,1,NA,"Psocodea","order","Psocodea",0.4,1,998435
117569,138260,"grasshopper",9,1,NA,"Oecanthus","genus","Oecanthus",4.4,1,102363
117570,138260,"grasshopper",5,1,NA,"Gryllidae","family","Gryllidae",2.8,1,102281
117572,138260,"other",3,1,NA,"Psocodea","order","Psocodea",0.3,1,998435
117576,138264,"beetle",4,1,NA,"Curculionidae","family","Curculionidae",3.3,1,114666
117577,138264,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",4.2,1,114509
117578,138264,"fly",2,1,NA,"Lost","order","Diptera",NA,0,118831
117579,138264,"other",3,2,NA,"Psocodea","order","Psocodea",0.9,2,998435
117598,138275,"other",4,1,NA,"Trichoptera","order","Trichoptera",1.5,1,115095
117601,138278,"beetle",3,3,NA,"Chrysomelidae","family","Chrysomelidae",10,3,114509
117602,138278,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
117603,138278,"truebugs",3,1,NA,NA,"suborder","Heteroptera",0.5,1,103358
117611,138284,"other",2,1,NA,"Thysanoptera","order","Thysanoptera",0,1,103348
117619,138288,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",6.1,2,114509
117621,138288,"other",2,2,NA,"Psocodea","order","Psocodea",0.6,2,998435
117627,138291,"beetle",3,1,NA,"Mordellidae","family","Mordellidae",2,1,114383
117628,138291,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",8.1,2,114509
117629,138291,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
117630,138291,"unidentified",5,1,NA,"Lost, Insecta","class","Insecta",NA,0,99208
117631,138292,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",8.5,2,114509
117632,138292,"beetle",4,1,NA,"Curculinidae","family","Curculionidae",6.3,1,114666
117635,138293,"fly",4,1,NA,NA,"suborder","Nematocera",0.6,1,118832
117638,138294,"beetle",4,2,NA,"Mordellidae","family","Mordellidae",7.5,2,114383
117639,138294,"beetle",5,1,NA,"Curculionidae","family","Curculionidae",8.4,1,114666
117640,138294,"beetle",6,1,NA,"Elateridae","family","Elateridae",9.9,1,113879
117641,138294,"leafhopper",2,1,NA,"nymph","family","Cicadellidae",0.1,1,109171
117642,138294,"truebugs",3,1,NA,"nymph","family","Miridae",1.1,1,104419
117647,138299,"beetle",5,1,NA,"Isomira","genus","Isomira",8.4,1,4
117648,138299,"beetle",3,2,NA,NA,"family","Chrysomelidae",4.7,2,114509
117649,138299,"beetle",4,1,NA,"Mordellidae, lost","family","Mordellidae",5.7,1,114383
117657,138305,"bee",4,1,NA,"winged adult","family","Formicidae",1,1,154193
117658,138305,"other",10,1,NA,"Ephemeroptera","order","Ephemeroptera",4.7,1,100502
117659,138306,"beetle",3,1,NA,"Mordellidae","family","Mordellidae",3.3,1,114383
117660,138306,"beetle",6,1,NA,"Elateridae","family","Elateridae",10.8,1,113879
117663,138308,"ant",9,1,NA,"Lost","family","Formicidae",NA,0,154193
117664,138308,"beetle",6,1,NA,"Isomira","genus","Isomira",10.2,1,4
117665,138308,"beetle",6,1,NA,NA,"family","Elateridae",7.9,1,113879
117666,138308,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",1.7,1,114383
117670,138310,"beetle",4,1,NA,"Mordellidae","family","Mordellidae",5.1,1,114383
117671,138310,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",6.3,2,114509
117672,138310,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
117696,138322,"beetle",2,2,NA,"Chrysomelidae","family","Chrysomelidae",5.3,2,114509
117697,138322,"beetle",7,1,NA,"Elateridae","family","Elateridae",13.6,1,113879
117710,138327,"beetle",4,2,NA,"Mordellidae","family","Mordellidae",7.6,2,114383
117711,138327,"other",4,1,NA,"Chrysopidae, larva","family","Chrysopidae",2.5,1,115081
117714,138330,"beetle",5,1,NA,"Curculionidae","family","Curculionidae",12.3,1,114666
117715,138330,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",3.7,1,114509
117720,138333,"beetle",3,4,NA,"Chrysomelidae","family","Chrysomelidae",19.1,4,114509
117721,138333,"beetle",3,1,NA,"Mordellidae","family","Mordellidae",2.4,1,114383
117722,138333,"beetle",5,1,NA,"Elateridae","family","Elateridae",9.5,1,113879
118540,138816,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",0.5,1,114383
118542,138816,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
118543,138817,"beetle",5,1,NA,"Staphylinidae","family","Staphylinidae",0.7,1,113265
118544,138817,"leafhopper",3,1,NA,NA,"superfamily","Psylloidea",1.4,1,109186
118545,138818,"beetle",3,1,NA,"Elateridae","family","Elateridae",1.9,1,113879
118546,138818,"beetle",2,5,NA,"Chrysomelidae","family","Chrysomelidae",13,5,114509
118547,138818,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
118548,138818,"bee",2,1,NA,NA,"family","Ichneumonidae",0,1,153360
118549,138818,"fly",2,2,NA,"Lost","order","Diptera",NA,0,118831
118552,138821,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",2.4,1,114509
118554,138821,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
118555,138822,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",3.1,1,114509
118562,138827,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",3.5,1,114509
118563,138827,"other",2,1,NA,"Psocodea","order","Psocodea",0.1,1,998435
118569,138830,"ant",5,1,NA,NA,"family","Formicidae",2.6,1,154193
118573,138834,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",3.8,1,114509
118580,138838,"truebugs",3,1,NA,"Nymph","family","Miridae",1.1,1,104419
118592,138851,"beetle",11,1,NA,"Elateridae","family","Elateridae",47.1,1,113879
118593,138851,"grasshopper",5,1,NA,"Gryllidae, lost","family","Gryllidae",NA,0,102281
118596,138854,"other",2,1,NA,"Psocodea","order","Psocodea",0.4,1,998435
118604,138858,"other",2,1,NA,"Psocodea","order","Psocodea",0.4,1,998435
118610,138862,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",3.7,1,114509
118611,138862,"beetle",2,1,NA,NA,"subfamily","Scolytinae",0.9,1,678830
118612,138862,"other",2,1,NA,"Psocodea","order","Psocodea",0.7,1,998435
118625,138869,"ant",3,2,NA,"Crematogaster","genus","Crematogaster",2.4,2,574052
118626,138869,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",3.4,1,114509
118627,138869,"grasshopper",6,1,NA,NA,"family","Gryllidae",6.8,1,102281
118632,138874,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",3.2,1,114509
118633,138874,"beetle",2,1,NA,NA,"subfamily","Scolytinae",0,1,678830
118634,138874,"other",2,3,NA,"Psocodea","order","Psocodea",0.5,3,998435
118646,138880,"unidentified",4,1,"118646.jpeg","Lost",NA,NA,NA,0,NA
118647,138880,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",0.7,1,114383
118652,138883,"beetle",5,1,NA,"Staphylinidae","family","Staphylinidae",0.5,1,113265
118653,138883,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",10.9,2,114509
118655,138884,"ant",3,1,NA,"Crematogaster","genus","Crematogaster",0.6,1,574052
112195,135200,"beetle",3,1,NA,NA,"species","Horistonotus curiatus",2.7,1,6
112206,135207,"fly",3,1,NA,"Lost","order","Diptera",NA,0,118831
112212,135210,"beetle",4,2,NA,"Elateridae","family","Elateridae",9.6,2,113879
112213,135210,"leafhopper",3,1,NA,NA,"family","Cicadellidae",4.5,1,109171
112221,135218,"beetle",5,1,NA,"Mordellidae","family","Mordellidae",3.3,1,114383
112222,135218,"beetle",3,1,NA,"Elateridae","family","Elateridae",2,1,113879
112223,135218,"grasshopper",2,1,NA,NA,"family","Gryllidae",0.5,1,102281
119171,139184,"beetle",4,4,NA,"Curculionidae","family","Curculionidae",22.7,4,114666
