"FoliageArthID","BeatSheetFK","CCGroup","Length","Quantity","PhotoURL","CCNotes","TaxonLevel","Taxon","TotalMass","NumberWeighed","TaxonID"
118546,138818,"beetle",2,5,NA,"Chrysomelidae","family","Chrysomelidae",13,5,114509
118546,138818,"beetle",2,5,NA,"Chrysomelidae","family","Chrysomelidae",13,5,114509
118547,138818,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
118547,138818,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
118548,138818,"bee",2,1,NA,NA,"family","Ichneumonidae",0,1,153360
118548,138818,"bee",2,1,NA,NA,"family","Ichneumonidae",0,1,153360
118549,138818,"fly",2,2,NA,"Lost","order","Diptera",NA,0,118831
118549,138818,"fly",2,2,NA,"Lost","order","Diptera",NA,0,118831
118552,138821,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",2.4,1,114509
118552,138821,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",2.4,1,114509
118553,138821,"spider",2,1,NA,NA,"family","Anyphaenidae",0.5,1,871515
118553,138821,"spider",2,1,NA,NA,"family","Anyphaenidae",0.5,1,871515
118554,138821,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
118554,138821,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
118555,138822,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",3.1,1,114509
118555,138822,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",3.1,1,114509
118556,138822,"spider",2,2,NA,NA,"family","Anyphaenidae",1.3,2,871515
118556,138822,"spider",2,2,NA,NA,"family","Anyphaenidae",1.3,2,871515
118562,138827,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",3.5,1,114509
118562,138827,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",3.5,1,114509
118563,138827,"other",2,1,NA,"Psocodea","order","Psocodea",0.1,1,998435
118563,138827,"other",2,1,NA,"Psocodea","order","Psocodea",0.1,1,998435
118569,138830,"ant",5,1,NA,NA,"family","Formicidae",2.6,1,154193
118569,138830,"ant",5,1,NA,NA,"family","Formicidae",2.6,1,154193
118573,138834,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",3.8,1,114509
118573,138834,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",3.8,1,114509
118574,138834,"spider",2,1,NA,NA,"family","Anyphaenidae",0.5,1,871515
118574,138834,"spider",2,1,NA,NA,"family","Anyphaenidae",0.5,1,871515
118580,138838,"truebugs",3,1,NA,"Nymph","family","Miridae",1.1,1,104419
118580,138838,"truebugs",3,1,NA,"Nymph","family","Miridae",1.1,1,104419
118592,138851,"beetle",11,1,NA,"Elateridae","family","Elateridae",47.1,1,113879
118592,138851,"beetle",11,1,NA,"Elateridae","family","Elateridae",47.1,1,113879
118593,138851,"grasshopper",5,1,NA,"Gryllidae, lost","family","Gryllidae",NA,0,102281
118593,138851,"grasshopper",5,1,NA,"Gryllidae, lost","family","Gryllidae",NA,0,102281
118595,138854,"beetle",2,1,NA,NA,"family","Bostrichidae",0.8,1,114476
118595,138854,"beetle",2,1,NA,NA,"family","Bostrichidae",0.8,1,114476
118596,138854,"other",2,1,NA,"Psocodea","order","Psocodea",0.4,1,998435
118596,138854,"other",2,1,NA,"Psocodea","order","Psocodea",0.4,1,998435
118604,138858,"other",2,1,NA,"Psocodea","order","Psocodea",0.4,1,998435
118604,138858,"other",2,1,NA,"Psocodea","order","Psocodea",0.4,1,998435
118610,138862,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",3.7,1,114509
118610,138862,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",3.7,1,114509
118611,138862,"beetle",2,1,NA,NA,"subfamily","Scolytinae",0.9,1,678830
118611,138862,"beetle",2,1,NA,NA,"subfamily","Scolytinae",0.9,1,678830
118612,138862,"other",2,1,NA,"Psocodea","order","Psocodea",0.7,1,998435
118612,138862,"other",2,1,NA,"Psocodea","order","Psocodea",0.7,1,998435
118625,138869,"ant",3,2,NA,"Crematogaster","genus","Crematogaster",2.4,2,574052
118625,138869,"ant",3,2,NA,"Crematogaster","genus","Crematogaster",2.4,2,574052
118626,138869,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",3.4,1,114509
118626,138869,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",3.4,1,114509
118627,138869,"grasshopper",6,1,NA,NA,"family","Gryllidae",6.8,1,102281
118627,138869,"grasshopper",6,1,NA,NA,"family","Gryllidae",6.8,1,102281
118632,138874,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",3.2,1,114509
118632,138874,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",3.2,1,114509
118633,138874,"beetle",2,1,NA,NA,"subfamily","Scolytinae",0,1,678830
118633,138874,"beetle",2,1,NA,NA,"subfamily","Scolytinae",0,1,678830
118634,138874,"other",2,3,NA,"Psocodea","order","Psocodea",0.5,3,998435
118634,138874,"other",2,3,NA,"Psocodea","order","Psocodea",0.5,3,998435
118646,138880,"unidentified",4,1,"118646.jpeg","Lost",NA,NA,NA,0,NA
118647,138880,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",0.7,1,114383
118647,138880,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",0.7,1,114383
118648,138880,"ant",7,1,NA,NA,"genus","Formica",6,1,154211
118648,138880,"ant",7,1,NA,NA,"genus","Formica",6,1,154211
118652,138883,"beetle",5,1,NA,"Staphylinidae","family","Staphylinidae",0.5,1,113265
118652,138883,"beetle",5,1,NA,"Staphylinidae","family","Staphylinidae",0.5,1,113265
118653,138883,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",10.9,2,114509
118653,138883,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",10.9,2,114509
118654,138884,"ant",7,1,NA,NA,"genus","Formica",6.8,1,154211
118654,138884,"ant",7,1,NA,NA,"genus","Formica",6.8,1,154211
118655,138884,"ant",3,1,NA,"Crematogaster","genus","Crematogaster",0.6,1,574052
118655,138884,"ant",3,1,NA,"Crematogaster","genus","Crematogaster",0.6,1,574052
112196,135201,"beetle",2,1,NA,NA,"family","Ptinidae",1.5,1,114472
112196,135201,"beetle",2,1,NA,NA,"family","Ptinidae",1.5,1,114472
112195,135200,"beetle",3,1,NA,NA,"species","Horistonotus curiatus",2.7,1,6
112195,135200,"beetle",3,1,NA,NA,"species","Horistonotus curiatus",2.7,1,6
112206,135207,"fly",3,1,NA,"Lost","order","Diptera",NA,0,118831
112206,135207,"fly",3,1,NA,"Lost","order","Diptera",NA,0,118831
112207,135207,"ant",5,1,NA,NA,"genus","Formica",6,1,154211
112207,135207,"ant",5,1,NA,NA,"genus","Formica",6,1,154211
112212,135210,"beetle",4,2,NA,"Elateridae","family","Elateridae",9.6,2,113879
112212,135210,"beetle",4,2,NA,"Elateridae","family","Elateridae",9.6,2,113879
112213,135210,"leafhopper",3,1,NA,NA,"family","Cicadellidae",4.5,1,109171
112213,135210,"leafhopper",3,1,NA,NA,"family","Cicadellidae",4.5,1,109171
112221,135218,"beetle",5,1,NA,"Mordellidae","family","Mordellidae",3.3,1,114383
112221,135218,"beetle",5,1,NA,"Mordellidae","family","Mordellidae",3.3,1,114383
112222,135218,"beetle",3,1,NA,"Elateridae","family","Elateridae",2,1,113879
112222,135218,"beetle",3,1,NA,"Elateridae","family","Elateridae",2,1,113879
112223,135218,"grasshopper",2,1,NA,NA,"family","Gryllidae",0.5,1,102281
112223,135218,"grasshopper",2,1,NA,NA,"family","Gryllidae",0.5,1,102281
112224,135218,"ant",5,1,NA,NA,"genus","Paratrechina",3.7,1,154224
112224,135218,"ant",5,1,NA,NA,"genus","Paratrechina",3.7,1,154224
119171,139184,"beetle",4,4,NA,"Curculionidae","family","Curculionidae",22.7,4,114666
119171,139184,"beetle",4,4,NA,"Curculionidae","family","Curculionidae",22.7,4,114666
119172,139184,"spider",2,1,NA,NA,"family","Anyphaenidae",0.7,1,871515
119172,139184,"spider",2,1,NA,NA,"family","Anyphaenidae",0.7,1,871515
119173,139184,"grasshopper",5,1,NA,"Gryllidae","family","Gryllidae",1.1,1,102281
119173,139184,"grasshopper",5,1,NA,"Gryllidae","family","Gryllidae",1.1,1,102281
119175,139189,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",0.8,1,114383
119175,139189,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",0.8,1,114383
119176,139189,"beetle",2,1,NA,NA,"subfamily","Scolytinae",0,1,678830
119176,139189,"beetle",2,1,NA,NA,"subfamily","Scolytinae",0,1,678830
119177,139189,"truebugs",2,1,NA,"lost after weighing","family","Miridae",0.4,1,104419
119177,139189,"truebugs",2,1,NA,"lost after weighing","family","Miridae",0.4,1,104419
119178,139189,"grasshopper",3,1,NA,"Gryllidae","family","Gryllidae",0.8,1,102281
119178,139189,"grasshopper",3,1,NA,"Gryllidae","family","Gryllidae",0.8,1,102281
219179,139189,"spider",3,1,NA,NA,"family","Anyphaenidae",0.7,1,871515
219179,139189,"spider",3,1,NA,NA,"family","Anyphaenidae",0.7,1,871515
119179,139189,"other",2,2,NA,"Thysanoptera, lost 1","order","Thysanoptera",0,1,103348
119179,139189,"other",2,2,NA,"Thysanoptera, lost 1","order","Thysanoptera",0,1,103348
119180,139190,"beetle",2,1,NA,NA,"family","Staphylinidae",0,1,113265
119180,139190,"beetle",2,1,NA,NA,"family","Staphylinidae",0,1,113265
119181,139190,"spider",3,1,NA,"Salticidae","family","Salticidae",0.8,1,871537
119181,139190,"spider",3,1,NA,"Salticidae","family","Salticidae",0.8,1,871537
119182,139190,"truebugs",2,1,NA,NA,"suborder","Heteroptera",0.1,1,103358
119182,139190,"truebugs",2,1,NA,NA,"suborder","Heteroptera",0.1,1,103358
219182,139190,"other",2,1,NA,NA,"order","Psocodea",0,1,998435
219182,139190,"other",2,1,NA,NA,"order","Psocodea",0,1,998435
119183,139190,"truebugs",8,2,NA,NA,"family","Reduviidae",40,2,107202
119183,139190,"truebugs",8,2,NA,NA,"family","Reduviidae",40,2,107202
119184,139191,"beetle",3,1,NA,"Curculionidae","family","Curculionidae",3.5,1,114666
119184,139191,"beetle",3,1,NA,"Curculionidae","family","Curculionidae",3.5,1,114666
119185,139191,"beetle",4,1,NA,"Curculionidae","family","Curculionidae",7.4,1,114666
119185,139191,"beetle",4,1,NA,"Curculionidae","family","Curculionidae",7.4,1,114666
119186,139191,"leafhopper",10,1,NA,"Flatidae","family","Flatidae",14.3,1,109182
119186,139191,"leafhopper",10,1,NA,"Flatidae","family","Flatidae",14.3,1,109182
119187,139191,"spider",3,1,NA,NA,"family","Anyphaenidae",2.3,1,871515
119187,139191,"spider",3,1,NA,NA,"family","Anyphaenidae",2.3,1,871515
119188,139191,"spider",3,1,NA,"Salticidae","family","Salticidae",1.1,1,871537
119188,139191,"spider",3,1,NA,"Salticidae","family","Salticidae",1.1,1,871537
119190,139194,"leafhopper",5,1,NA,"Cixiidae","family","Cixiidae",4,1,109174
119190,139194,"leafhopper",5,1,NA,"Cixiidae","family","Cixiidae",4,1,109174
119191,139194,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",4.8,1,114509
119191,139194,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",4.8,1,114509
119192,139197,"ant",2,1,NA,NA,"genus","Monomorium",0,1,154219
119192,139197,"ant",2,1,NA,NA,"genus","Monomorium",0,1,154219
119193,139197,"leafhopper",4,1,NA,"Cixiidae, lost","family","Cixiidae",NA,0,109174
119193,139197,"leafhopper",4,1,NA,"Cixiidae, lost","family","Cixiidae",NA,0,109174
119194,139197,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
119194,139197,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
119198,139201,"beetle",7,1,NA,"Coccinellidae","family","Coccinellidae",39.9,1,114329
119198,139201,"beetle",7,1,NA,"Coccinellidae","family","Coccinellidae",39.9,1,114329
119199,139201,"spider",4,1,NA,NA,"family","Philodromidae",4,1,871533
119199,139201,"spider",4,1,NA,NA,"family","Philodromidae",4,1,871533
119200,139201,"other",2,1,NA,"Neuroptera, larva","order","Neuroptera",0.3,1,114999
119200,139201,"other",2,1,NA,"Neuroptera, larva","order","Neuroptera",0.3,1,114999
119201,139201,"leafhopper",4,7,NA,"Cixiidae, lost 6","family","Cixiidae",2,1,109174
119201,139201,"leafhopper",4,7,NA,"Cixiidae, lost 6","family","Cixiidae",2,1,109174
119202,139201,"leafhopper",5,6,NA,"larvae","suborder","Auchenorrhyncha",10.4,6,109167
119202,139201,"leafhopper",5,6,NA,"larvae","suborder","Auchenorrhyncha",10.4,6,109167
119207,139205,"leafhopper",4,5,NA,"Cixiidae, lost 4","family","Cixiidae",4.1,1,109174
119207,139205,"leafhopper",4,5,NA,"Cixiidae, lost 4","family","Cixiidae",4.1,1,109174
119208,139205,"leafhopper",4,5,NA,"larvae","family","Cixiidae",10.2,5,109174
119208,139205,"leafhopper",4,5,NA,"larvae","family","Cixiidae",10.2,5,109174
119212,139207,"moths",5,1,NA,"Lost","order","Lepidoptera",NA,0,117232
119212,139207,"moths",5,1,NA,"Lost","order","Lepidoptera",NA,0,117232
119213,139207,"beetle",4,1,NA,"Curculionidae","family","Curculionidae",5.8,1,114666
119213,139207,"beetle",4,1,NA,"Curculionidae","family","Curculionidae",5.8,1,114666
119235,139218,"beetle",6,1,NA,"Coccinellidae","species","Harmonia axyridis",24.7,1,692602
119235,139218,"beetle",6,1,NA,"Coccinellidae","species","Harmonia axyridis",24.7,1,692602
119236,139218,"bee",3,2,NA,NA,"order","Hymenoptera",1.6,2,152741
119236,139218,"bee",3,2,NA,NA,"order","Hymenoptera",1.6,2,152741
119237,139218,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",4.9,1,114509
119237,139218,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",4.9,1,114509
119238,139218,"truebugs",5,2,NA,"Miridae","family","Miridae",7,2,104419
119238,139218,"truebugs",5,2,NA,"Miridae","family","Miridae",7,2,104419
119239,139218,"truebugs",3,1,NA,NA,"family","Miridae",2.5,1,104419
119239,139218,"truebugs",3,1,NA,NA,"family","Miridae",2.5,1,104419
119240,139218,"other",2,1,NA,"Psocodea, lost","order","Psocodea",NA,0,998435
119240,139218,"other",2,1,NA,"Psocodea, lost","order","Psocodea",NA,0,998435
119242,139221,"beetle",2,1,NA,NA,"family","Nitidulidae",0.6,1,114290
119242,139221,"beetle",2,1,NA,NA,"family","Nitidulidae",0.6,1,114290
119243,139221,"truebugs",5,3,NA,NA,"family","Miridae",6,3,104419
119243,139221,"truebugs",5,3,NA,NA,"family","Miridae",6,3,104419
119244,139221,"leafhopper",2,1,NA,"lost","suborder","Auchenorrhyncha",NA,0,109167
119244,139221,"leafhopper",2,1,NA,"lost","suborder","Auchenorrhyncha",NA,0,109167
119245,139221,"other",2,3,NA,"Psocodea","order","Psocodea",0.4,3,998435
119245,139221,"other",2,3,NA,"Psocodea","order","Psocodea",0.4,3,998435
119246,139221,"spider",3,1,NA,NA,"family","Anyphaenidae",1.4,1,871515
119246,139221,"spider",3,1,NA,NA,"family","Anyphaenidae",1.4,1,871515
119247,139225,"leafhopper",4,2,NA,"Membracidae, lost","suborder","Membracidae",NA,0,109170
119247,139225,"leafhopper",4,2,NA,"Membracidae, lost","suborder","Membracidae",NA,0,109170
119248,139225,"leafhopper",10,1,NA,"Flatidae","family","Flatidae",17.8,1,109182
119248,139225,"leafhopper",10,1,NA,"Flatidae","family","Flatidae",17.8,1,109182
119249,139225,"truebugs",4,1,NA,"Emesinae","subfamily","Emesinae",0.4,1,721722
119249,139225,"truebugs",4,1,NA,"Emesinae","subfamily","Emesinae",0.4,1,721722
119250,139225,"truebugs",4,5,NA,NA,"family","Miridae",8.8,4,104419
119250,139225,"truebugs",4,5,NA,NA,"family","Miridae",8.8,4,104419
119251,139225,"other",2,1,NA,"Thysanoptera","order","Thysanoptera",0.1,1,103348
119251,139225,"other",2,1,NA,"Thysanoptera","order","Thysanoptera",0.1,1,103348
119252,139225,"beetle",2,1,NA,NA,"family","Cerambycidae",0.3,1,114497
119252,139225,"beetle",2,1,NA,NA,"family","Cerambycidae",0.3,1,114497
119253,139228,"leafhopper",3,1,NA,NA,"family","Cicadellidae",1.2,1,109171
119253,139228,"leafhopper",3,1,NA,NA,"family","Cicadellidae",1.2,1,109171
119254,139228,"truebugs",4,2,NA,"Lost 1","family","Miridae",3.9,1,104419
119254,139228,"truebugs",4,2,NA,"Lost 1","family","Miridae",3.9,1,104419
119255,139228,"other",2,4,NA,"Psocodea","order","Psocodea",0.6,4,998435
119255,139228,"other",2,4,NA,"Psocodea","order","Psocodea",0.6,4,998435
119256,139228,"truebugs",5,1,NA,"Emesinae","subfamily","Emesinae",0.4,1,721722
119256,139228,"truebugs",5,1,NA,"Emesinae","subfamily","Emesinae",0.4,1,721722
119258,139232,"truebugs",5,1,NA,NA,"family","Miridae",2.5,1,104419
119258,139232,"truebugs",5,1,NA,NA,"family","Miridae",2.5,1,104419
119259,139232,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
119259,139232,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
119281,139251,"beetle",4,1,NA,"Mordellidae, lost","family","Mordellidae",NA,0,114383
119281,139251,"beetle",4,1,NA,"Mordellidae, lost","family","Mordellidae",NA,0,114383
119284,139254,"spider",2,1,NA,NA,"family","Theridiidae",0.3,1,82740
119284,139254,"spider",2,1,NA,NA,"family","Theridiidae",0.3,1,82740
119285,139254,"spider",2,1,NA,NA,"family","Anyphaenidae",0.2,1,871515
119285,139254,"spider",2,1,NA,NA,"family","Anyphaenidae",0.2,1,871515
119288,139257,"beetle",2,1,NA,NA,"order","Psocodea",0.9,1,998435
119288,139257,"beetle",2,1,NA,NA,"order","Psocodea",0.9,1,998435
119289,139257,"beetle",3,1,NA,NA,"species","Microtonus sericans",0.6,1,1
119289,139257,"beetle",3,1,NA,NA,"species","Microtonus sericans",0.6,1,1
119290,139257,"beetle",3,1,NA,"Mordellidae","family","Mordellidae",2.4,1,114383
119290,139257,"beetle",3,1,NA,"Mordellidae","family","Mordellidae",2.4,1,114383
119291,139260,"grasshopper",3,1,NA,"Gryllidae","family","Gryllidae",0.9,1,102281
119291,139260,"grasshopper",3,1,NA,"Gryllidae","family","Gryllidae",0.9,1,102281
119298,139269,"spider",2,1,NA,NA,"family","Anyphaenidae",0.3,1,871515
119298,139269,"spider",2,1,NA,NA,"family","Anyphaenidae",0.3,1,871515
119299,139269,"truebugs",5,1,NA,NA,"family","Miridae",0.5,1,104419
119299,139269,"truebugs",5,1,NA,NA,"family","Miridae",0.5,1,104419
119304,139274,"ant",3,3,NA,"Crematogaster","genus","Crematogaster",2.5,3,574052
119304,139274,"ant",3,3,NA,"Crematogaster","genus","Crematogaster",2.5,3,574052
119305,139274,"ant",8,1,NA,NA,"family","Formica",5.1,1,154211
119305,139274,"ant",8,1,NA,NA,"family","Formica",5.1,1,154211
119306,139274,"bee",4,1,NA,"winged adult","species","Brachyponera chinensis",0.9,1,11
119306,139274,"bee",4,1,NA,"winged adult","species","Brachyponera chinensis",0.9,1,11
119309,139279,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",0.5,1,114383
119309,139279,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",0.5,1,114383
119310,139279,"truebugs",5,1,NA,"Emesinae","subfamily","Emesinae",0.5,1,721722
119310,139279,"truebugs",5,1,NA,"Emesinae","subfamily","Emesinae",0.5,1,721722
119705,139508,"beetle",2,1,NA,NA,"subfamily","Scolytinae",0.7,1,678830
119705,139508,"beetle",2,1,NA,NA,"subfamily","Scolytinae",0.7,1,678830
119706,139508,"beetle",5,1,NA,"Chrysomelidae","family","Chrysomelidae",10.1,1,114509
119706,139508,"beetle",5,1,NA,"Chrysomelidae","family","Chrysomelidae",10.1,1,114509
119715,139514,"caterpillar",10,1,"119715.jpeg",NA,"family","Geometridae",7.5,1,117556
119715,139514,"caterpillar",10,1,"119715.jpeg",NA,"family","Geometridae",7.5,1,117556
119716,139514,"leafhopper",8,1,NA,NA,"family","Cicadellidae",17.1,1,109171
119716,139514,"leafhopper",8,1,NA,NA,"family","Cicadellidae",17.1,1,109171
119717,139514,"beetle",2,1,NA,"Mordellidae, lost","family","Mordellidae",NA,0,114383
119717,139514,"beetle",2,1,NA,"Mordellidae, lost","family","Mordellidae",NA,0,114383
119718,139514,"ant",8,1,NA,"Lost","family","Formicidae",NA,0,154193
119718,139514,"ant",8,1,NA,"Lost","family","Formicidae",NA,0,154193
119720,139516,"caterpillar",5,1,"119720.jpeg",NA,"family","Geometridae",0.6,1,117556
119720,139516,"caterpillar",5,1,"119720.jpeg",NA,"family","Geometridae",0.6,1,117556
119721,139516,"ant",6,1,NA,NA,"genus","Camponotus",2.5,1,154194
119721,139516,"ant",6,1,NA,NA,"genus","Camponotus",2.5,1,154194
119722,139517,"other",2,1,NA,"Psocodea, lost","order","Psocodea",NA,0,998435
119722,139517,"other",2,1,NA,"Psocodea, lost","order","Psocodea",NA,0,998435
119723,139518,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",3.2,1,114509
119723,139518,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",3.2,1,114509
119733,139526,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",2.4,1,114509
119733,139526,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",2.4,1,114509
119734,139526,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
119734,139526,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
119742,139530,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",0.7,1,114383
119742,139530,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",0.7,1,114383
119743,139530,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",2.9,1,114509
119743,139530,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",2.9,1,114509
119744,139530,"beetle",2,1,NA,"Lost","order","Coleoptera",NA,0,109216
119744,139530,"beetle",2,1,NA,"Lost","order","Coleoptera",NA,0,109216
119746,139532,"daddylonglegs",5,1,NA,NA,"family","Phalangiidae",76.9,1,1012454
119746,139532,"daddylonglegs",5,1,NA,NA,"family","Phalangiidae",76.9,1,1012454
119748,139534,"beetle",5,1,NA,"Curculionidae","family","Curculionidae",9,1,114666
119748,139534,"beetle",5,1,NA,"Curculionidae","family","Curculionidae",9,1,114666
119749,139535,"bee",4,1,NA,NA,"species","Brachyponera chinensis",1.3,1,11
119749,139535,"bee",4,1,NA,NA,"species","Brachyponera chinensis",1.3,1,11
119759,139537,"leafhopper",4,1,NA,"Lost","suborder","Auchenorrhyncha",NA,0,109167
119759,139537,"leafhopper",4,1,NA,"Lost","suborder","Auchenorrhyncha",NA,0,109167
119760,139537,"truebugs",10,1,NA,"Pentatomidae, lost, green w brown wings","family","Pentatomidae",NA,0,108628
119760,139537,"truebugs",10,1,NA,"Pentatomidae, lost, green w brown wings","family","Pentatomidae",NA,0,108628
119761,139537,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
119761,139537,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
119762,139538,"beetle",5,1,NA,"Curculionidae","family","Curculionidae",8,1,114666
119762,139538,"beetle",5,1,NA,"Curculionidae","family","Curculionidae",8,1,114666
119763,139540,"daddylonglegs",6,1,NA,"Lost","order","Opiliones",NA,0,82753
119763,139540,"daddylonglegs",6,1,NA,"Lost","order","Opiliones",NA,0,82753
119764,139541,"spider",2,1,NA,"Thomisidae","family","Thomisidae",1.8,1,871543
119764,139541,"spider",2,1,NA,"Thomisidae","family","Thomisidae",1.8,1,871543
119765,139541,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
119765,139541,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
119774,139544,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",4.4,1,114509
119774,139544,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",4.4,1,114509
119775,139544,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
119775,139544,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
119779,139546,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",2.8,1,114509
119779,139546,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",2.8,1,114509
119780,139546,"grasshopper",4,1,NA,"Gryllidae, lost","family","Orthoptera",NA,0,102160
119780,139546,"grasshopper",4,1,NA,"Gryllidae, lost","family","Orthoptera",NA,0,102160
119781,139547,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",6.1,1,114509
119781,139547,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",6.1,1,114509
119782,139548,"spider",3,1,NA,"Thomisidae","family","Thomisidae",3.5,1,871543
119782,139548,"spider",3,1,NA,"Thomisidae","family","Thomisidae",3.5,1,871543
119791,139551,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",8.4,2,114509
119791,139551,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",8.4,2,114509
119792,139553,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",6.5,2,114509
119792,139553,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",6.5,2,114509
119793,139553,"beetle",5,1,NA,"Chrysomelidae, lost, red head w black elytra","family","Chrysomelidae",NA,0,114509
119793,139553,"beetle",5,1,NA,"Chrysomelidae, lost, red head w black elytra","family","Chrysomelidae",NA,0,114509
119802,139555,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",2.4,1,114509
119802,139555,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",2.4,1,114509
119803,139555,"beetle",3,1,NA,"Mordellidae","family","Mordellidae",3.4,1,114383
119803,139555,"beetle",3,1,NA,"Mordellidae","family","Mordellidae",3.4,1,114383
119804,139555,"other",2,1,NA,"Psocodea","order","Psocodea",0.7,1,998435
119804,139555,"other",2,1,NA,"Psocodea","order","Psocodea",0.7,1,998435
119805,139556,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",4.6,1,114509
119805,139556,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",4.6,1,114509
120045,139702,"ant",6,2,NA,NA,"genus","Camponotus",7,2,154194
120045,139702,"ant",6,2,NA,NA,"genus","Camponotus",7,2,154194
120046,139702,"ant",3,1,NA,"Crematogaster","genus","Crematogaster",0.8,1,574052
120046,139702,"ant",3,1,NA,"Crematogaster","genus","Crematogaster",0.8,1,574052
120047,139702,"beetle",2,1,NA,NA,"genus","Isomira",0.6,1,4
120047,139702,"beetle",2,1,NA,NA,"genus","Isomira",0.6,1,4
120048,139702,"spider",3,1,NA,NA,"family","Anyphaenidae",1.1,1,871515
120048,139702,"spider",3,1,NA,NA,"family","Anyphaenidae",1.1,1,871515
120049,139702,"truebugs",2,1,NA,"nymph","suborder","Heteroptera",0.3,1,103358
120049,139702,"truebugs",2,1,NA,"nymph","suborder","Heteroptera",0.3,1,103358
120050,139703,"leafhopper",10,1,NA,"Flatidae, lost","suborder","Auchenorrhyncha",NA,0,109167
120050,139703,"leafhopper",10,1,NA,"Flatidae, lost","suborder","Auchenorrhyncha",NA,0,109167
120051,139704,"spider",2,1,NA,NA,"family","Araneidae",0.6,1,82737
120051,139704,"spider",2,1,NA,NA,"family","Araneidae",0.6,1,82737
120053,139707,"leafhopper",4,1,NA,"nymph","suborder","Auchenorrhyncha",4.5,1,109167
120053,139707,"leafhopper",4,1,NA,"nymph","suborder","Auchenorrhyncha",4.5,1,109167
